grad,size,bitrate,vmaf
0.001050000000000002,25552435,144096.91074103443,84.4475429834053
0.0010600000000000021,25478818,143681.7650894352,84.40292809607308
0.0010700000000000022,25396962,143220.1575469204,84.34899640623257
0.0010800000000000022,25320985,142791.7032337651,84.29870424492614
0.0010900000000000022,25292175,142629.2360560402,84.28082355999061
0.0011000000000000022,25249418,142388.11807207682,84.25439374388347
0.0011100000000000023,25202584,142124.00881134902,84.22514665509443
0.0011200000000000023,25149885,141826.825270949,84.19004815549096
0.0011300000000000023,25076079,141410.61379857257,84.14218179669284
0.0011400000000000023,25053726,141284.55934443563,84.12559242523574
0.0011500000000000024,25003724,141002.58489734778,84.09135104396867
0.0011600000000000024,24987756,140912.53713983612,84.08124160680828
0.0011700000000000024,24963595,140776.28689752403,84.06366191670341
0.0011800000000000024,24929432,140583.63274297293,84.03745167353956
0.0011900000000000025,24862448,140205.892325315,83.99327266496319
0.0012000000000000025,24846447,140115.6584721121,83.9820324033836
0.0012100000000000025,24825784,139999.13437307253,83.96696859329755
0.0012200000000000025,24785308,139770.87954885894,83.93945329926284
0.0012300000000000026,24766313,139663.76174112258,83.92541896936592
0.0012400000000000026,24713939,139368.41096131818,83.88647429638446
0.0012500000000000026,24704003,139312.3792404617,83.87936587167742
0.0012600000000000027,24694714,139259.99612300645,83.87300547325759
0.0012700000000000027,24635694,138927.1667988369,83.8293906537434
0.0012800000000000027,24602162,138738.07101947308,83.80337905160518
0.0012900000000000027,24573817,138578.2260992158,83.78282336898997
0.0013000000000000028,24558472,138491.69160278438,83.77039723737778
0.0013100000000000028,24555050,138472.39404352807,83.76732041933214
0.0013200000000000028,24523316,138293.4376597057,83.74255778882137
0.0013300000000000028,24501250,138169.00167415632,83.72321186169123
0.0013400000000000029,24471409,138000.72041589566,83.69739504164836
0.0013500000000000029,24441819,137833.8546127412,83.67401891914123
0.001360000000000003,24433263,137785.60507533705,83.66676977481136
0.001370000000000003,24402583,137612.59247510793,83.63991503098664
0.001380000000000003,24378907,137479.0772755309,83.6191550656446
0.001390000000000003,24299734,137032.59987664112,83.55198864551949
0.001400000000000003,24245588,136727.25632214293,83.50329216735693
0.001410000000000003,24209368,136523.00220283726,83.47109057867071
0.001420000000000003,24202404,136483.73037272005,83.46566799459575
0.001430000000000003,24189462,136410.7470261697,83.45620697297858
0.0014400000000000031,24160074,136245.02035421622,83.4301157366582
0.0014500000000000032,24129232,136071.094193321,83.40429196795611
0.0014600000000000032,24124414,136043.92422239843,83.40008828642762
0.0014700000000000032,24083012,135810.4474403031,83.36512359347377
0.0014800000000000032,24079903,135792.91497048197,83.36293951822485
0.0014900000000000033,24079903,135792.91497048197,83.36293951822485
0.0015000000000000033,24059124,135675.73671689135,83.34366644003882
0.0015100000000000033,24039725,135566.34064675303,83.32669011951131
0.0015200000000000033,24033136,135529.18354040003,83.3210018391342
0.0015300000000000034,24015321,135428.72006344172,83.3033796550651
0.0015400000000000034,23995535,135317.14159837872,83.28721572341179
0.0015500000000000034,23984564,135255.273239933,83.27606413384444
0.0015600000000000034,23972786,135188.85399594676,83.2667827742239
0.0015700000000000035,23968724,135165.94730813286,83.26376932560876
0.0015800000000000035,23954149,135083.75504449732,83.2525556748319
0.0015900000000000035,23942865,135020.12159661646,83.2426489053074
0.0016000000000000035,23942865,135020.12159661646,83.2426489053074
0.0016100000000000036,23917440,134876.74332540313,83.21995103683147
0.0016200000000000036,23894956,134749.95012776458,83.19913313167096
0.0016300000000000036,23859988,134552.75636619967,83.16404784133702
0.0016400000000000037,23859988,134552.75636619967,83.16404784133702
0.0016500000000000037,23837591,134426.4537844744,83.14173689076868
0.0016600000000000037,23816470,134307.34690281082,83.12412288151677
0.0016700000000000037,23812807,134286.69028108203,83.11989941912654
0.0016800000000000038,23801926,134225.32945633976,83.10915162537086
0.0016900000000000038,23743058,133893.35730020265,83.04855580330135
0.0017000000000000038,23726100,133797.72667195345,83.03150606429351
0.0017100000000000038,23701129,133656.90862631067,83.01233164974892
0.0017200000000000039,23693146,133611.8903868182,83.0030440602403
0.0017300000000000039,23682685,133552.89805269186,82.99119054524633
0.001740000000000004,23672215,133493.85496519518,82.98067008555824
0.001750000000000004,23654804,133395.66975063883,82.96499491262084
0.001760000000000004,23642274,133325.0097805974,82.95262706455787
0.001770000000000004,23626760,133237.52224865629,82.93720576858466
0.001780000000000004,23621403,133207.31271477664,82.93170160492853
0.001790000000000004,23618625,133191.64684113138,82.92867276141808
0.001800000000000004,23618625,133191.64684113138,82.92867276141808
0.001810000000000004,23618625,133191.64684113138,82.92867276141808
0.0018200000000000041,23616050,133177.1257379505,82.92560263670813
0.0018300000000000041,23612055,133154.59688078245,82.92126905574652
0.0018400000000000042,23604832,133113.8644814521,82.91292832111499
0.0018500000000000042,23604832,133113.8644814521,82.91292832111499
0.0018600000000000042,23594745,133056.9812318266,82.90208175736487
0.0018700000000000043,23542312,132761.2977354833,82.84282464381594
0.0018800000000000043,23542312,132761.2977354833,82.84282464381594
0.0018900000000000043,23542312,132761.2977354833,82.84282464381594
0.0019000000000000043,23542312,132761.2977354833,82.84282464381594
0.0019100000000000044,23541336,132755.79381443298,82.84175347049671
0.0019200000000000044,23541336,132755.79381443298,82.84175347049671
0.0019300000000000044,23537929,132736.58084412722,82.8388311836873
0.0019400000000000044,23524590,132661.3587100185,82.82516444849772
0.0019500000000000045,23524590,132661.3587100185,82.82516444849772
0.0019600000000000043,23524590,132661.3587100185,82.82516444849772
0.0019700000000000043,23524590,132661.3587100185,82.82516444849772
0.0019800000000000043,23524590,132661.3587100185,82.82516444849772
0.0019900000000000044,23524590,132661.3587100185,82.82516444849772
0.0020000000000000044,23524590,132661.3587100185,82.82516444849772
0.0020100000000000044,23514906,132606.74808353157,82.81450687458518
0.0020200000000000044,23509043,132573.68508238613,82.8080478766999
0.0020300000000000045,23509043,132573.68508238613,82.8080478766999
0.0020400000000000045,23509043,132573.68508238613,82.8080478766999
0.0020500000000000045,23496103,132500.7130143625,82.79269914418309
0.0020600000000000045,23491434,132474.38329368227,82.78759090363326
0.0020700000000000046,23476946,132392.68164596,82.77121304711139
0.0020800000000000046,23476946,132392.68164596,82.77121304711139
0.0020900000000000046,23476946,132392.68164596,82.77121304711139
0.0021000000000000046,23472335,132366.6790025553,82.76543385810795
0.0021100000000000047,23472335,132366.6790025553,82.76543385810795
0.0021200000000000047,23472335,132366.6790025553,82.76543385810795
0.0021300000000000047,23472335,132366.6790025553,82.76543385810795
0.0021400000000000047,23453019,132257.75099127676,82.74063029943906
0.0021500000000000048,23453019,132257.75099127676,82.74063029943906
0.002160000000000005,23453019,132257.75099127676,82.74063029943906
0.002170000000000005,23446844,132222.92853995948,82.73164033997126
0.002180000000000005,23446844,132222.92853995948,82.73164033997126
0.002190000000000005,23446844,132222.92853995948,82.73164033997126
0.002200000000000005,23446844,132222.92853995948,82.73164033997126
0.002210000000000005,23443807,132205.80209710106,82.7277483748642
0.002220000000000005,23443807,132205.80209710106,82.7277483748642
0.002230000000000005,23443807,132205.80209710106,82.7277483748642
0.002240000000000005,23441377,132192.098687109,82.7250526061915
0.002250000000000005,23441377,132192.098687109,82.7250526061915
0.002260000000000005,23431003,132133.59696889593,82.71301266672546
0.002270000000000005,23423509,132091.33632919198,82.70203696049585
0.002280000000000005,23423509,132091.33632919198,82.70203696049585
0.002290000000000005,23423509,132091.33632919198,82.70203696049585
0.002300000000000005,23423509,132091.33632919198,82.70203696049585
0.002310000000000005,23423509,132091.33632919198,82.70203696049585
0.0023200000000000052,23423509,132091.33632919198,82.70203696049585
0.0023300000000000052,23412768,132030.76500132168,82.68775900531624
0.0023400000000000053,23401441,131966.8890651159,82.6701857192411
0.0023500000000000053,23401441,131966.8890651159,82.6701857192411
0.0023600000000000053,23390531,131905.36470173585,82.6553908786384
0.0023700000000000053,23390531,131905.36470173585,82.6553908786384
0.0023800000000000054,23390531,131905.36470173585,82.6553908786384
0.0023900000000000054,23390531,131905.36470173585,82.6553908786384
0.0024000000000000054,23390531,131905.36470173585,82.6553908786384
0.0024100000000000055,23390531,131905.36470173585,82.6553908786384
0.0024200000000000055,23383581,131866.17182130582,82.64650789429322
0.0024300000000000055,23383581,131866.17182130582,82.64650789429322
0.0024400000000000055,23383581,131866.17182130582,82.64650789429322
0.0024500000000000056,23383581,131866.17182130582,82.64650789429322
0.0024600000000000056,23383581,131866.17182130582,82.64650789429322
0.0024700000000000056,23383581,131866.17182130582,82.64650789429322
0.0024800000000000056,23383581,131866.17182130582,82.64650789429322
0.0024900000000000057,23383581,131866.17182130582,82.64650789429322
0.0025000000000000057,23371839,131799.95559080094,82.62927009842281
0.0025100000000000057,23371839,131799.95559080094,82.62927009842281
0.0025200000000000057,23371839,131799.95559080094,82.62927009842281
0.0025300000000000058,23371839,131799.95559080094,82.62927009842281
0.002540000000000006,23371839,131799.95559080094,82.62927009842281
0.002550000000000006,23371839,131799.95559080094,82.62927009842281
0.002560000000000006,23371839,131799.95559080094,82.62927009842281
0.002570000000000006,23371839,131799.95559080094,82.62927009842281
0.002580000000000006,23371839,131799.95559080094,82.62927009842281
0.002590000000000006,23371839,131799.95559080094,82.62927009842281
0.002600000000000006,23368122,131778.9944488501,82.62413713639974
0.002610000000000006,23368122,131778.9944488501,82.62413713639974
0.002620000000000006,23368122,131778.9944488501,82.62413713639974
0.002630000000000006,23368122,131778.9944488501,82.62413713639974
0.002640000000000006,23368122,131778.9944488501,82.62413713639974
0.002650000000000006,23368122,131778.9944488501,82.62413713639974
0.002660000000000006,23368122,131778.9944488501,82.62413713639974
0.002670000000000006,23368122,131778.9944488501,82.62413713639974
0.002680000000000006,23368122,131778.9944488501,82.62413713639974
0.002690000000000006,23368122,131778.9944488501,82.62413713639974
0.002700000000000006,23360584,131736.48568155785,82.61409151605139
0.0027100000000000062,23360584,131736.48568155785,82.61409151605139
0.0027200000000000063,23360584,131736.48568155785,82.61409151605139
0.0027300000000000063,23360584,131736.48568155785,82.61409151605139
0.0027400000000000063,23360584,131736.48568155785,82.61409151605139
0.0027500000000000063,23354503,131702.19332099744,82.60330788260352
0.0027600000000000064,23354503,131702.19332099744,82.60330788260352
0.0027700000000000064,23354503,131702.19332099744,82.60330788260352
0.0027800000000000064,23354503,131702.19332099744,82.60330788260352
0.0027900000000000065,23354503,131702.19332099744,82.60330788260352
0.0028000000000000065,23354503,131702.19332099744,82.60330788260352
0.0028100000000000065,23354503,131702.19332099744,82.60330788260352
0.0028200000000000065,23354503,131702.19332099744,82.60330788260352
0.0028300000000000066,23354503,131702.19332099744,82.60330788260352
0.0028400000000000066,23354503,131702.19332099744,82.60330788260352
0.0028500000000000066,23354503,131702.19332099744,82.60330788260352
0.0028600000000000066,23349031,131671.33527183012,82.59423154460016
0.0028700000000000067,23349031,131671.33527183012,82.59423154460016
0.0028800000000000067,23349031,131671.33527183012,82.59423154460016
0.0028900000000000067,23345233,131649.91734954622,82.58843222480692
0.0029000000000000067,23345233,131649.91734954622,82.58843222480692
0.0029100000000000068,23345233,131649.91734954622,82.58843222480692
0.002920000000000007,23345233,131649.91734954622,82.58843222480692
0.002930000000000007,23345233,131649.91734954622,82.58843222480692
0.002940000000000007,23345233,131649.91734954622,82.58843222480692
0.002950000000000007,23345233,131649.91734954622,82.58843222480692
0.002960000000000007,23345233,131649.91734954622,82.58843222480692
0.002970000000000007,23338491,131611.89743589744,82.57970073316304
0.002980000000000007,23338491,131611.89743589744,82.57970073316304
0.002990000000000007,23338491,131611.89743589744,82.57970073316304
0.003000000000000007,23338491,131611.89743589744,82.57970073316304
0.003010000000000007,23338491,131611.89743589744,82.57970073316304
0.003020000000000007,23338491,131611.89743589744,82.57970073316304
0.003030000000000007,23338491,131611.89743589744,82.57970073316304
0.003040000000000007,23338491,131611.89743589744,82.57970073316304
0.003050000000000007,23330152,131564.8716186448,82.56723582632837
0.003060000000000007,23330152,131564.8716186448,82.56723582632837
0.003070000000000007,23326774,131545.82218697682,82.56007803785948
0.003080000000000007,23326774,131545.82218697682,82.56007803785948
0.0030900000000000072,23326774,131545.82218697682,82.56007803785948
0.0031000000000000073,23326774,131545.82218697682,82.56007803785948
0.0031100000000000073,23326774,131545.82218697682,82.56007803785948
0.0031200000000000073,23326774,131545.82218697682,82.56007803785948
0.0031300000000000073,23326774,131545.82218697682,82.56007803785948
0.0031400000000000074,23326774,131545.82218697682,82.56007803785948
0.0031500000000000074,23326774,131545.82218697682,82.56007803785948
0.0031600000000000074,23326774,131545.82218697682,82.56007803785948
0.0031700000000000074,23326774,131545.82218697682,82.56007803785948
0.0031800000000000075,23326774,131545.82218697682,82.56007803785948
0.0031900000000000075,23326774,131545.82218697682,82.56007803785948
0.0032000000000000075,23326774,131545.82218697682,82.56007803785948
0.0032100000000000076,23326774,131545.82218697682,82.56007803785948
0.0032200000000000076,23326774,131545.82218697682,82.56007803785948
0.0032300000000000076,23326774,131545.82218697682,82.56007803785948
0.0032400000000000076,23326774,131545.82218697682,82.56007803785948
0.0032500000000000077,23326774,131545.82218697682,82.56007803785948
0.0032600000000000077,23326774,131545.82218697682,82.56007803785948
0.0032700000000000077,23326774,131545.82218697682,82.56007803785948
0.0032800000000000077,23326774,131545.82218697682,82.56007803785948
0.0032900000000000078,23326774,131545.82218697682,82.56007803785948
0.003300000000000008,23326774,131545.82218697682,82.56007803785948
0.003310000000000008,23326774,131545.82218697682,82.56007803785948
0.003320000000000008,23326774,131545.82218697682,82.56007803785948
0.003330000000000008,23326774,131545.82218697682,82.56007803785948
0.003340000000000008,23326774,131545.82218697682,82.56007803785948
0.003350000000000008,23320819,131512.2403736012,82.54946369627285
0.003360000000000008,23320819,131512.2403736012,82.54946369627285
0.003370000000000008,23320819,131512.2403736012,82.54946369627285
0.003380000000000008,23320819,131512.2403736012,82.54946369627285
0.003390000000000008,23320819,131512.2403736012,82.54946369627285
0.003400000000000008,23320819,131512.2403736012,82.54946369627285
0.003410000000000008,23320819,131512.2403736012,82.54946369627285
0.003420000000000008,23320819,131512.2403736012,82.54946369627285
0.003430000000000008,23320819,131512.2403736012,82.54946369627285
0.003440000000000008,23320819,131512.2403736012,82.54946369627285
0.003450000000000008,23320819,131512.2403736012,82.54946369627285
0.003460000000000008,23320819,131512.2403736012,82.54946369627285
0.0034700000000000082,23320819,131512.2403736012,82.54946369627285
0.0034800000000000083,23320819,131512.2403736012,82.54946369627285
0.0034900000000000083,23320819,131512.2403736012,82.54946369627285
0.0035000000000000083,23320819,131512.2403736012,82.54946369627285
0.0035100000000000083,23320819,131512.2403736012,82.54946369627285
0.0035200000000000084,23320819,131512.2403736012,82.54946369627285
0.0035300000000000084,23320819,131512.2403736012,82.54946369627285
0.0035400000000000084,23320819,131512.2403736012,82.54946369627285
0.0035500000000000084,23315691,131483.32223103358,82.54138401242405
0.0035600000000000085,23315691,131483.32223103358,82.54138401242405
0.0035700000000000085,23315691,131483.32223103358,82.54138401242405
0.0035800000000000085,23308499,131442.76464886774,82.52886366534501
0.0035900000000000085,23301911,131405.61318177814,82.51681829183192
0.0036000000000000086,23301911,131405.61318177814,82.51681829183192
0.0036100000000000086,23301911,131405.61318177814,82.51681829183192
0.0036200000000000086,23301911,131405.61318177814,82.51681829183192
0.0036300000000000087,23301911,131405.61318177814,82.51681829183192
0.0036400000000000087,23301911,131405.61318177814,82.51681829183192
0.0036500000000000087,23301911,131405.61318177814,82.51681829183192
0.0036600000000000087,23301911,131405.61318177814,82.51681829183192
0.0036700000000000088,23301911,131405.61318177814,82.51681829183192
0.003680000000000009,23301911,131405.61318177814,82.51681829183192
0.003690000000000009,23301911,131405.61318177814,82.51681829183192
0.003700000000000009,23301911,131405.61318177814,82.51681829183192
0.003710000000000009,23301911,131405.61318177814,82.51681829183192
0.003720000000000009,23301911,131405.61318177814,82.51681829183192
0.003730000000000009,23301911,131405.61318177814,82.51681829183192
0.003740000000000009,23301911,131405.61318177814,82.51681829183192
0.003750000000000009,23301911,131405.61318177814,82.51681829183192
0.003760000000000009,23301911,131405.61318177814,82.51681829183192
0.003770000000000009,23301911,131405.61318177814,82.51681829183192
0.003780000000000009,23301911,131405.61318177814,82.51681829183192
0.003790000000000009,23301911,131405.61318177814,82.51681829183192
0.003800000000000009,23301911,131405.61318177814,82.51681829183192
0.003810000000000009,23301911,131405.61318177814,82.51681829183192
0.003820000000000009,23301911,131405.61318177814,82.51681829183192
0.003830000000000009,23301911,131405.61318177814,82.51681829183192
0.003840000000000009,23301911,131405.61318177814,82.51681829183192
0.0038500000000000092,23301911,131405.61318177814,82.51681829183192
0.0038600000000000093,23301911,131405.61318177814,82.51681829183192
0.0038700000000000093,23301911,131405.61318177814,82.51681829183192
0.0038800000000000093,23301911,131405.61318177814,82.51681829183192
0.0038900000000000093,23301911,131405.61318177814,82.51681829183192
0.0039000000000000094,23301911,131405.61318177814,82.51681829183192
0.003910000000000009,23301911,131405.61318177814,82.51681829183192
0.0039200000000000085,23301911,131405.61318177814,82.51681829183192
0.003930000000000008,23301911,131405.61318177814,82.51681829183192
0.003940000000000008,23301911,131405.61318177814,82.51681829183192
0.003950000000000007,23301911,131405.61318177814,82.51681829183192
0.003960000000000007,23301911,131405.61318177814,82.51681829183192
0.0039700000000000065,23301911,131405.61318177814,82.51681829183192
0.003980000000000006,23301911,131405.61318177814,82.51681829183192
0.003990000000000006,23301911,131405.61318177814,82.51681829183192
0.004000000000000005,23301911,131405.61318177814,82.51681829183192
0.004010000000000005,23301911,131405.61318177814,82.51681829183192
0.0040200000000000045,23301911,131405.61318177814,82.51681829183192
0.004030000000000004,23301911,131405.61318177814,82.51681829183192
0.004040000000000004,23301911,131405.61318177814,82.51681829183192
0.004050000000000003,23301911,131405.61318177814,82.51681829183192
0.004060000000000003,23301911,131405.61318177814,82.51681829183192
0.0040700000000000024,23298001,131383.56366199665,82.50823929526835
0.004080000000000002,23298001,131383.56366199665,82.50823929526835
0.004090000000000002,23298001,131383.56366199665,82.50823929526835
0.004100000000000001,23298001,131383.56366199665,82.50823929526835
0.004110000000000001,23298001,131383.56366199665,82.50823929526835
0.00412,23298001,131383.56366199665,82.50823929526835
0.00413,23298001,131383.56366199665,82.50823929526835
0.00414,23298001,131383.56366199665,82.50823929526835
0.004149999999999999,23298001,131383.56366199665,82.50823929526835
0.004159999999999999,23298001,131383.56366199665,82.50823929526835
0.004169999999999998,23298001,131383.56366199665,82.50823929526835
0.004179999999999998,23298001,131383.56366199665,82.50823929526835
0.0041899999999999975,23298001,131383.56366199665,82.50823929526835
0.004199999999999997,23298001,131383.56366199665,82.50823929526835
0.004209999999999997,23298001,131383.56366199665,82.50823929526835
0.004219999999999996,23298001,131383.56366199665,82.50823929526835
0.004229999999999996,23298001,131383.56366199665,82.50823929526835
0.0042399999999999955,23298001,131383.56366199665,82.50823929526835
0.004249999999999995,23298001,131383.56366199665,82.50823929526835
0.004259999999999995,23298001,131383.56366199665,82.50823929526835
0.004269999999999994,23298001,131383.56366199665,82.50823929526835
0.004279999999999994,23298001,131383.56366199665,82.50823929526835
0.0042899999999999935,23298001,131383.56366199665,82.50823929526835
0.004299999999999993,23298001,131383.56366199665,82.50823929526835
0.004309999999999993,23298001,131383.56366199665,82.50823929526835
0.004319999999999992,23298001,131383.56366199665,82.50823929526835
0.004329999999999992,23298001,131383.56366199665,82.50823929526835
0.0043399999999999914,23298001,131383.56366199665,82.50823929526835
0.004349999999999991,23298001,131383.56366199665,82.50823929526835
0.004359999999999991,23298001,131383.56366199665,82.50823929526835
0.00436999999999999,23292580,131352.99321526126,82.49305886266049
0.00437999999999999,23292580,131352.99321526126,82.49305886266049
0.004389999999999989,23292580,131352.99321526126,82.49305886266049
0.004399999999999989,23292580,131352.99321526126,82.49305886266049
0.004409999999999989,23292580,131352.99321526126,82.49305886266049
0.004419999999999988,23292580,131352.99321526126,82.49305886266049
0.004429999999999988,23292580,131352.99321526126,82.49305886266049
0.004439999999999987,23292580,131352.99321526126,82.49305886266049
0.004449999999999987,23292580,131352.99321526126,82.49305886266049
0.0044599999999999865,23292580,131352.99321526126,82.49305886266049
0.004469999999999986,23292580,131352.99321526126,82.49305886266049
0.004479999999999986,23292580,131352.99321526126,82.49305886266049
0.004489999999999985,23292580,131352.99321526126,82.49305886266049
0.004499999999999985,23292580,131352.99321526126,82.49305886266049
0.0045099999999999845,23292580,131352.99321526126,82.49305886266049
0.004519999999999984,23292580,131352.99321526126,82.49305886266049
0.004529999999999984,23292580,131352.99321526126,82.49305886266049
0.004539999999999983,23292580,131352.99321526126,82.49305886266049
0.004549999999999983,23292580,131352.99321526126,82.49305886266049
0.0045599999999999825,23292580,131352.99321526126,82.49305886266049
0.004569999999999982,23292580,131352.99321526126,82.49305886266049
0.004579999999999982,23292580,131352.99321526126,82.49305886266049
0.004589999999999981,23292580,131352.99321526126,82.49305886266049
0.004599999999999981,23292580,131352.99321526126,82.49305886266049
0.00460999999999998,23292580,131352.99321526126,82.49305886266049
0.00461999999999998,23292580,131352.99321526126,82.49305886266049
0.00462999999999998,23292580,131352.99321526126,82.49305886266049
0.004639999999999979,23292580,131352.99321526126,82.49305886266049
0.004649999999999979,23292580,131352.99321526126,82.49305886266049
0.004659999999999978,23292580,131352.99321526126,82.49305886266049
0.004669999999999978,23292580,131352.99321526126,82.49305886266049
0.004679999999999978,23292580,131352.99321526126,82.49305886266049
0.004689999999999977,23292580,131352.99321526126,82.49305886266049
0.004699999999999977,23292580,131352.99321526126,82.49305886266049
0.004709999999999976,23292580,131352.99321526126,82.49305886266049
0.004719999999999976,23292580,131352.99321526126,82.49305886266049
0.0047299999999999755,23292580,131352.99321526126,82.49305886266049
0.004739999999999975,23292580,131352.99321526126,82.49305886266049
0.004749999999999975,23292580,131352.99321526126,82.49305886266049
