crf,filesize,bitrate,vmaf
63,15918,21202.797202797203,75.703726
62,20074,26738.594738594737,79.470316
60,26862,35780.21978021978,84.571134
59,29804,39698.967698967695,86.031631
55,40537,53995.337995338,89.427767
54,43348,57739.59373959374,90.077465
51,50331,67040.95904095905,91.590198
50,53268,70953.04695304696,92.128112
47,62305,82990.34299034298,93.165967
46,64831,86354.97835497835,93.422606
43,74840,99686.97968697967,94.044931
41,83226,110857.14285714286,94.510335
39,92095,122670.66267066267,94.925275
36,108013,143873.45987345988,95.359661
34,121349,161637.02963702963,95.663658
33,127250,169497.1694971695,95.770665
31,141540,188531.46853146853,95.990575
30,151493,201788.87778887778,96.110493
28,163115,217269.39726939728,96.233355
25,194210,258687.9786879787,96.456429
17,267859,356788.54478854476,96.709979
9,393472,524105.2281052281,96.982891
7,425381,566608.0586080586,97.012207
1,683595,910549.4505494506,97.141293
