crf,filesize,bitrate,vmaf
63,81482,21950.7234338695,82.995472
62,101887,27447.698369046684,86.147949
61,118941,32041.93559249739,88.088706
60,132403,35668.51126401688,89.289202
59,144370,38892.34361144474,90.212505
58,156345,42118.33110709515,91.078982
56,176865,47646.286297971696,92.339757
55,187402,50484.88590061624,92.742398
54,197793,53284.154048198994,93.090776
51,227839,61378.35198509356,94.025444
50,238609,64279.72027972028,94.35039
48,262085,70604.0027388342,94.855699
46,285449,76898.11312283223,95.25265
44,311275,83855.47037232431,95.562816
43,323664,87192.98678849242,95.683002
40,371520,100085.08345586997,96.139553
39,386147,104025.50258730033,96.267915
36,445162,119923.7616316268,96.5585
35,470169,126660.4855818339,96.640702
34,495122,133382.6622815387,96.70227
31,579381,156081.4915421657,96.874206
26,730295,196736.74639966775,97.08143
24,811624,218646.25262378072,97.157082
20,935928,252132.9457059794,97.261271
17,1073223,289119.33010809415,97.332486
9,1622038,436966.53907889867,97.585088
4,2635647,710026.2434195018,97.659854
2,3330396,897187.1274792623,97.698351
