crf,filesize,bitrate,vmaf
63,41349,9532.544378698223,77.580325
62,51291,11824.560055329286,81.037522
61,59871,13802.582033351262,83.335106
60,67253,15504.418658264813,84.80611
59,74444,17162.222392991625,86.10185
58,80618,18585.56827787597,87.10614
57,88438,20388.38084991931,88.088266
56,94717,21835.93329747176,88.795687
55,101398,23376.162299239226,89.443378
54,107913,24878.121878121878,90.058279
53,113642,26198.87804503189,90.474779
51,128274,29572.120187504803,91.406806
50,135811,31309.690309690308,91.749652
49,143391,33057.17359563513,92.094053
48,152847,35237.1474679167,92.477135
46,170975,39416.35287789134,93.105599
45,180997,41726.81164988857,93.424959
43,206501,47606.4704526243,94.002712
41,231491,53367.63236763237,94.449542
39,262110,60426.49658034273,94.89488
36,313964,72380.84991931145,95.432261
35,336655,77612.00338123414,95.580108
34,362385,83543.76392837931,95.704095
32,415708,95836.77860600936,95.925492
30,472095,108836.16383616383,96.143164
27,562556,129690.92446015522,96.366681
25,640304,147614.84669176978,96.529994
23,730810,168479.98155690462,96.651625
18,884535,203919.54199646506,96.812506
16,949265,218842.31153461922,96.877023
14,1025212,236351.0335818028,96.93072
10,1273315,293548.37470222084,97.030323
7,1687213,388967.8782755706,97.139807
6,2037436,469707.8306309076,97.200031
4,2521335,581265.2731883501,97.242435
3,2923570,673996.003996004,97.264177
2,3215948,741400.445708138,97.27659
