crf,filesize,bitrate,vmaf
63,39605,7086.346489331564,88.111839
62,47916,8573.39675250123,90.440504
61,55010,9842.694618814021,91.860752
60,60511,10826.964080695423,92.783211
58,70920,12689.400152086719,93.912146
57,76560,13698.540265704443,94.274674
52,99849,17865.537447627,95.173205
50,110634,19795.249526592812,95.515203
48,121262,21696.87029388522,95.780921
46,134019,23979.423561513115,96.041657
44,149770,26797.679932008286,96.205514
42,166894,29861.60108548168,96.370808
38,212312,37988.04180893733,96.606139
36,233960,41861.42215992962,96.703707
35,247944,44363.517079934994,96.728951
34,278200,49777.08858305873,96.764226
32,321264,57482.33855696542,96.81089
26,457621,81880.09005919452,96.940127
23,546392,97763.49024110218,97.014186
18,651598,116587.53187111397,97.063712
14,730326,130673.98273368423,97.082546
7,1375444,246102.0770274502,97.189717
6,1594725,285337.0510086928,97.213744
1,2605342,466162.255654793,97.23764
