crf,filesize,bitrate,vmaf
63,52147,10778.256226532088,84.070481
62,65792,13598.53939164284,86.223114
61,77657,16050.914602638743,87.807953
60,87744,18135.795239243515,88.856287
57,117840,24356.33332185056,90.873931
55,135109,27925.660546350206,91.713469
54,144802,29929.10537738124,92.099263
53,152519,31524.13104137242,92.383391
49,193728,40041.613558854944,93.509444
47,218990,45263.01284921975,93.967331
46,231912,47933.859244204075,94.180295
45,246392,50926.72844396983,94.399654
44,260455,53833.40797133901,94.585809
43,274685,56774.60470563918,94.768576
42,292773,60513.21092700403,94.98949
41,310743,64227.42774466913,95.17351
38,373487,77195.97643735574,95.632769
37,393022,81233.6628888353,95.748913
34,479302,99066.86417031244,96.027017
33,507878,104973.23366288883,96.117146
32,538611,111325.43318750215,96.202188
30,611186,126325.9499121568,96.346863
27,709389,146623.51441661787,96.490743
26,750696,155161.25254056288,96.54367
25,803507,166076.75083537152,96.607923
24,838934,173399.15257156637,96.65064
22,929222,192060.7668193875,96.728026
17,1101892,227749.90526714665,96.843105
12,1313336,271453.23641875363,96.966716
10,1474962,304859.6920321058,97.041482
6,2458505,508148.058837714,97.323386
4,3166423,654467.5324675324,97.371087
1,3782213,781745.0825037032,97.410003
