crf,filesize,bitrate,vmaf
63,25793,3817.367817367817,89.867901
61,35289,5222.777222777223,92.600838
60,38521,5701.113701113701,93.28049
59,42004,6216.598216598216,93.800801
57,47988,7102.231102231102,94.503649
55,53642,7939.0239390239385,94.910113
54,56104,8303.400303400304,95.011927
48,76611,11338.439338439339,95.543028
47,79926,11829.05982905983,95.61346
40,114506,16946.904946904946,96.097819
39,122194,18084.730084730083,96.179814
37,137886,20407.14840714841,96.295194
36,144201,21341.76934176934,96.338378
32,181915,26923.44692344692,96.458102
29,222243,32891.996891996896,96.580109
28,239916,35507.60350760351,96.610471
26,263360,38977.31897731898,96.649488
25,285831,42303.030303030304,96.681774
23,321899,47641.099641099645,96.731984
16,400190,59228.17922817922,96.823685
11,496584,73494.5054945055,96.880976
8,709362,104985.68098568097,96.892492
2,1933367,286138.6021386021,96.90652
