crf,filesize,bitrate,vmaf
63,15572,8296.769896769896,85.307982
62,18713,9970.29637029637,88.694486
61,21491,11450.41625041625,90.986109
60,23427,12481.918081918082,92.367958
59,25602,13640.759240759238,93.314589
56,31000,16516.816516816518,94.887612
54,34407,18332.067932067934,95.773851
51,39356,20968.89776889777,96.664939
48,45194,24079.38727938728,97.264833
47,46796,24932.933732933732,97.382628
39,65968,35147.78554778555,98.361339
35,79326,42264.93506493507,98.565
33,87823,46792.14119214119,98.667157
29,107893,57485.44788544789,98.779705
28,114471,60990.209790209796,98.814892
17,207494,110552.91375291375,99.023524
10,368841,196518.6813186813,99.246829
9,436050,232327.67232767234,99.331096
6,900101,479574.2923742924,99.542143
3,1716142,914361.371961372,99.616573
