crf,filesize,bitrate,vmaf
63,46997,7771.042750353096,76.402872
62,58258,9633.070377897964,81.224513
61,68365,11304.28192497158,83.78488
60,77054,12741.024492748631,85.723951
59,85587,14151.972165765268,87.400447
58,92674,15323.821006579628,88.288241
57,100676,16646.96682627717,89.212743
55,114877,18995.12900892211,90.539814
54,121925,20160.529126046364,90.990811
51,145323,24029.432636329188,92.221237
50,154052,25472.789279685836,92.607612
48,171230,28313.204037341966,93.349747
47,180716,29881.732061042407,93.608011
46,189238,31290.86086327466,93.818901
45,201281,33282.19366840056,94.083569
43,222891,36855.44800027559,94.450341
41,250369,41398.98721967688,94.911884
40,264473,43731.1102690413,95.075141
38,295235,48817.66509352716,95.419748
37,314036,51926.445967825275,95.600071
36,326810,54038.65100416825,95.681407
35,344128,56902.215026352955,95.787213
34,372860,61653.10551517448,95.930286
33,394693,65263.23331840573,96.018752
27,558954,92424.10003789313,96.440172
24,668503,110538.23417961349,96.700864
16,911356,150694.4365978849,96.780476
11,1178915,194935.82279789177,96.867005
6,2133344,352752.4613317717,97.092615
4,2719579,449687.52626683656,97.11731
