crf,filesize,bitrate,vmaf
63,117504,23477.322677322678,45.60755
62,149830,29936.063936063936,51.881372
61,179117,35787.61238761239,56.411843
60,207261,41410.78921078921,59.966126
59,235561,47065.13486513487,63.42312
58,260790,52105.894105894105,65.95349
56,312853,62508.0919080919,70.869353
55,340025,67937.06293706293,72.669022
53,395719,79064.73526473527,76.312695
52,424465,84808.19180819181,78.096865
51,458023,91513.08691308691,79.645422
50,488382,97578.82117882118,80.904937
49,527314,105357.44255744257,82.31839
48,562688,112425.17482517482,83.535895
47,605906,121060.13986013984,84.840925
46,646610,129192.80719280719,85.930625
45,690025,137867.13286713287,86.930644
44,739210,147694.3056943057,87.994818
43,787926,157427.77222777222,88.856707
41,892530,178327.67232767234,90.439574
38,1077804,215345.4545454546,92.33694
37,1140837,227939.46053946053,92.78683
36,1217574,243271.5284715285,93.200694
35,1295089,258759.04095904095,93.55612
34,1388321,277386.8131868132,93.977849
33,1473142,294334.06593406596,94.246131
28,1942220,388055.94405594404,95.347038
27,2053021,410194.00599400606,95.592225
20,2802917,560023.3766233766,96.347354
19,2939425,587297.7022977023,96.44527
16,3348483,669027.5724275724,96.660184
14,3735496,746352.8471528471,96.81374
12,4201982,839556.8431568433,96.99047
11,4470864,893279.5204795203,97.074602
8,5628571,1124589.6103896103,97.297075
7,6229505,1244656.3436563436,97.391167
1,10428970,2083710.2897102898,97.625282
