crf,filesize,bitrate,vmaf
63,19858,4213.41490368039,87.638712
62,23790,5047.695667164694,90.328603
61,27507,5836.358331933553,91.875169
60,30023,6370.196175505909,92.43532
59,33496,7107.087602662823,93.147421
56,40954,8689.505185080405,94.160254
52,50945,10809.367623526916,94.802788
51,53701,11394.127995897907,94.956212
46,68756,14588.455791995613,95.528969
44,75698,16061.389937496131,95.72056
43,79973,16968.447481721818,95.832279
42,84959,18026.36301751346,95.932854
38,107815,22875.88517677013,96.261339
36,121668,25815.17597446801,96.385501
33,150895,32016.479096125116,96.503786
30,185717,39404.91367040039,96.631765
28,202835,43036.96303696304,96.677515
12,412529,87529.2495115504,97.027799
8,705306,149649.85457020855,97.145692
4,1191703,252852.2097371655,97.253482
1,1553374,329590.55104187847,97.276892
