crf,filesize,bitrate,vmaf
63,43264,9179.634524767269,77.057815
62,52280,11092.624189969321,81.745223
61,59774,12682.680151706702,85.052213
60,66033,14010.697267334435,86.941497
59,71116,15089.193991848859,88.299087
58,76666,16266.777470317293,89.526197
57,82330,17468.54914996508,90.475027
56,87769,18622.580958864146,91.270838
54,99721,21158.522893036166,92.562669
51,115195,24441.75293732816,93.820834
49,127378,27026.707805468868,94.600142
47,140639,29840.389698796775,95.206576
43,173788,36873.85181190491,96.126864
40,203742,43229.40776038122,96.568062
38,225605,47868.23795673353,96.803873
32,323289,68594.55588659129,97.149025
30,366440,77750.21438738253,97.282797
28,410143,87022.99470441064,97.375206
25,482117,102294.23673671462,97.493884
24,514954,109261.49956238452,97.527367
19,652697,138487.42408034444,97.665779
14,900639,191095.0642278076,97.821752
13,992161,210513.9462307604,97.858965
9,1510673,320530.37228258466,98.06553
8,1783889,378500.57906695077,98.1287
7,2119205,449646.9901779636,98.187874
4,3630106,770225.738862907,98.255162
1,4511910,957324.4454660383,98.289476
