crf,filesize,bitrate,vmaf
63,17731,35426.57342657343,81.168921
62,22262,44479.52047952048,86.693402
61,25736,51420.57942057942,89.536317
60,28547,57036.96303696304,91.259545
58,33857,67646.35364635364,93.231092
53,45351,90611.38861138861,95.028606
51,49949,99798.2017982018,95.476162
47,59944,119768.23176823177,96.166603
45,65520,130909.09090909091,96.354453
41,79514,158869.13086913087,96.541717
37,97442,194689.3106893107,96.746528
36,101704,203204.7952047952,96.793735
32,126463,252673.32667332666,97.043333
28,155083,309856.14385614387,97.2294
22,232968,465470.52947052947,97.386761
2,680597,1359834.1658341659,97.542125
