crf,filesize,bitrate,vmaf
63,45188,6729.370008873115,77.219394
62,55870,8320.127077891053,81.121478
61,65554,9762.262582138357,83.375257
60,73626,10964.340007818268,84.817466
59,82583,12298.21110566452,86.273343
58,89478,13325.010393333374,87.200056
57,98616,14685.835903227206,88.246481
56,106315,15832.366391372603,88.767483
55,114337,17026.997846873623,89.307132
54,121841,18144.489051321347,89.77744
52,136821,20375.301716916623,90.660612
51,146234,21777.08006279435,91.029426
49,164951,24564.404539559822,91.751563
47,187643,27943.683645546997,92.433405
45,210914,31409.187086205722,92.98778
44,223848,33335.310652080836,93.246116
43,239245,35628.22270896805,93.528443
41,275906,41087.75696353336,94.023685
39,312831,46586.6059406432,94.367819
38,337748,50297.23071959097,94.591198
37,363093,54071.59300327002,94.799607
36,387261,57670.67714893801,94.984186
35,413900,61637.74114084673,95.150104
32,515889,76825.88219234181,95.605547
30,596728,88864.37785816668,95.816877
26,755296,112478.22984468947,96.081982
24,878631,130845.20448495603,96.218727
22,964608,143648.84804636356,96.308306
20,1062834,158276.60538219544,96.405634
16,1289021,191960.23851924474,96.587014
14,1419928,211454.8308834023,96.658357
12,1605935,239154.88238469604,96.742057
7,2601629,387433.03901067877,96.937901
6,3156911,470125.30326816044,96.978207
4,4009052,597025.6327523408,97.035227
1,4836872,720304.0934221059,97.074245
