crf,filesize,bitrate,vmaf
63,28249,8063.079777365492,92.58858
61,38078,10868.560011417154,94.8028
59,44172,12607.963465106322,95.670508
58,47483,13553.018410161269,95.932525
57,50100,14299.985728557158,96.137854
55,55535,15851.291565577281,96.365796
49,71735,20475.239046667615,96.624919
44,89343,25501.070358213216,96.79176
41,101231,28894.24860853432,96.902858
40,108044,30838.87541030398,96.962722
36,128126,36570.85771371486,97.011764
12,339432,96883.68774083059,97.210303
9,376161,107367.20422434708,97.238398
7,609454,173955.75852718708,97.407615
5,882059,251765.09205080636,97.465433
