crf,filesize,bitrate,vmaf
63,30437,13769.023429400788,76.372731
62,37352,16897.215991555615,80.50451
61,43144,19517.38827210525,83.372201
60,47896,21667.08762935178,85.095503
59,52272,23646.692929711797,86.474424
57,61598,27865.568393870282,88.57193
56,64800,29314.082144270822,89.159893
55,68627,31045.3320264641,89.822162
52,81415,36830.3394718489,91.418439
48,101474,45904.58598005768,92.770674
45,119824,54205.718809492384,93.82261
43,134357,60780.12553484251,94.305595
42,142517,64471.52847152847,94.558014
41,151516,68542.476391533,94.780807
39,173071,78293.48010480085,95.196264
37,194554,88011.91261568619,95.510748
36,209320,94691.72337096866,95.640223
34,242595,109744.59502761389,95.863933
32,277651,125603.15156541571,96.080769
29,333430,150836.3334778429,96.377045
27,385200,174255.9327464988,96.495605
25,444130,200914.55714097226,96.585844
20,583233,263841.6677661961,96.766076
18,652270,295072.4746951162,96.839877
13,805032,364178.6138389912,96.977392
11,898386,406409.8919947977,97.03911
10,958344,433533.5607788438,97.070303
8,1092372,494164.8540139106,97.105162
7,1184824,535988.0873843137,97.127948
6,1410091,637893.8797052006,97.178468
4,1650651,746717.8858876972,97.207083
1,1982552,896862.5336927223,97.236164
