crf,filesize,bitrate,vmaf
63,114593,57239.26073926074,53.589876
62,136898,68380.61938061938,59.389465
61,157841,78841.65834165835,63.576144
60,174277,87051.44855144856,66.77455
59,192074,95941.05894105895,69.731953
58,207617,103704.7952047952,72.20025
57,224908,112341.65834165835,74.925881
55,255673,127708.79120879121,79.317508
53,291679,145693.8061938062,83.327422
51,326516,163094.9050949051,87.055718
50,346478,173065.93406593407,88.820807
49,366941,183287.21278721277,90.557894
48,386703,193158.34165834167,92.145369
46,430361,214965.53446553447,94.550039
45,453730,226638.36163836165,95.514002
44,482031,240774.72527472526,96.16854
43,508893,254192.3076923077,96.383718
40,595158,297281.71828171826,96.977424
38,662310,330824.1758241758,97.28564
36,731871,365569.9300699301,97.546634
33,860878,430008.991008991,97.9343
30,1003652,501324.67532467534,98.17657
25,1258168,628455.5444555444,98.487461
24,1317207,657945.5544455545,98.520203
23,1369089,683860.6393606394,98.547768
13,2064920,1031428.5714285715,98.720193
10,2511358,1254424.5754245755,98.810715
7,3352682,1674666.3336663337,98.87152
6,3823736,1909958.041958042,98.882555
5,4544422,2269941.058941059,98.896625
4,5468432,2731484.5154845156,98.913815
1,7605809,3799105.3946053945,98.93078
