crf,filesize,bitrate,vmaf
63,42254,14268.773480041085,73.561733
62,53103,17932.377481673255,78.313195
61,62969,21264.031742904983,81.174793
60,71734,24223.888787269072,83.211928
59,79651,26897.384305835007,84.928991
58,86998,29378.396251635688,86.136569
56,101522,34283.012761886006,88.067798
55,108868,36763.68701720815,88.66947
54,116256,39258.54427262878,89.230408
52,131558,44425.88397517975,90.375544
51,141021,47621.44897356165,91.024732
49,158265,53444.583585428656,92.001719
48,167926,56707.011298560596,92.526287
46,187789,63414.557273712206,93.307755
45,199154,67252.40956226872,93.737708
44,209232,70655.65420494997,94.029361
43,222637,75182.39506971902,94.406434
41,249983,84416.87889575215,95.100405
39,278519,94053.21439124255,95.756414
36,328167,110818.87126957548,96.34393
35,346474,117000.97086012577,96.515321
33,389194,131427.1081031644,96.783518
27,544961,184028.1408732113,97.272405
24,655926,221499.96482390846,97.531314
22,714576,241305.51139001842,97.643653
20,776418,262188.9659636138,97.759524
16,946468,319613.23183858395,97.952572
13,1154342,389810.3023736826,98.146684
10,1402401,473577.4647887324,98.288566
9,1547941,522724.9370347962,98.343596
7,1930702,651979.6822895415,98.418463
6,2308936,779705.7027479563,98.458192
1,3723778,1257484.3747801494,98.568006
