crf,filesize,bitrate,vmaf
63,29606,12906.075742439378,85.222312
61,41774,18210.44410135319,87.366806
60,45525,19845.60893651803,88.021733
59,49295,21489.056398147306,88.60497
57,56952,24826.9548633185,89.378308
56,60407,26333.085096721457,89.611479
53,70753,30843.1931704659,90.11857
45,107595,46903.64181273272,91.638934
41,134332,58559.04095904096,92.578295
39,152270,66378.71219689402,93.003487
35,196654,85726.92761783671,93.839531
34,209769,91444.1195168468,94.003583
32,246503,107457.48796657888,94.411617
31,264616,115353.44655344656,94.598407
27,340288,148340.96812278632,95.170731
26,366958,159967.16011261466,95.300543
25,394965,172176.18744891472,95.415996
24,430903,187842.55744255745,95.540734
21,494422,215532.24956861322,95.748781
19,572024,249361.11161565705,95.896771
12,821178,357974.2439378803,96.270695
11,874959,381418.87203705386,96.339163
10,946962,412806.9748433385,96.411656
7,1234427,538120.9336118428,96.615531
6,1461224,636988.0301516666,96.702547
5,1816856,792017.8730360548,96.826532
3,2286161,996600.9263463808,96.897959
1,2551325,1112193.2612841704,96.928889
