crf,filesize,bitrate,vmaf
63,72833,21039.105472840412,78.378483
62,89901,25969.500379138935,83.462955
61,104967,30321.58203242541,86.493571
60,116156,33553.72338504868,88.516234
59,127573,36851.72658666635,90.014677
58,140149,40484.5275206721,91.300096
57,150561,43492.21862474874,92.254123
56,160777,46443.29164811093,93.013015
54,178980,51701.55146058761,94.262029
53,187841,54261.20867084723,94.734304
51,207130,59833.17886932345,95.723996
50,216358,62498.850547043316,96.094821
48,235316,67975.2055173742,96.766024
46,258241,74597.4988866555,97.350329
45,268645,77602.87904866219,97.58546
44,282864,81710.28971028971,97.898102
42,308542,89127.8360194023,98.338842
40,340552,98374.4929769026,98.805285
37,394023,113820.54090487826,99.251304
36,413368,119408.68769784432,99.367536
34,467087,134926.3748299893,99.58327
33,493336,142508.86462934656,99.643233
31,561818,162291.10648387758,99.756491
30,595493,172018.7282596921,99.778795
28,671038,193841.24309425516,99.818094
27,721765,208494.63789222826,99.834551
26,763019,220411.58841158843,99.842461
20,1086966,313989.43225449254,99.902012
19,1167919,337374.1439283608,99.9106
18,1230046,355320.63117605285,99.916518
16,1451072,419167.9164209285,99.928307
14,1747237,504720.43619031564,99.940631
12,2169618,626732.6889977492,99.952299
11,2465730,712269.8987759228,99.957822
10,2790598,806113.7898246332,99.960387
9,3312107,956760.9258211668,99.962671
8,3928313,1134762.9719677912,99.964797
4,7843066,2265608.8971269694,99.966858
2,10231379,2955515.5206239545,99.967138
