crf,filesize,bitrate,vmaf
63,22388,14910.42291042291,49.209649
62,26164,17425.241425241427,55.290922
61,30775,20496.170496170496,60.75659
58,40796,27170.16317016317,68.452273
56,47951,31935.397935397934,72.898864
54,54699,36429.57042957043,75.794725
51,66130,44042.62404262404,80.046904
50,70187,46744.58874458875,81.453767
48,79852,53181.485181485186,83.701571
47,84534,56299.7002997003,84.621882
46,90976,60590.0765900766,85.773387
45,96817,64480.18648018649,86.675583
44,102049,67964.70196470196,87.408454
42,116672,77703.6297036297,89.189025
41,124470,82897.1028971029,89.87051
38,149426,99517.81551781553,91.421288
37,158204,105363.96936396936,91.896327
36,167458,111527.13952713953,92.265526
35,178036,118572.09457209457,92.671684
34,193247,128702.63070263072,93.141329
33,205094,136592.7405927406,93.368767
31,231225,153996.003996004,93.811997
27,277314,184691.3086913087,94.410349
26,298087,198526.14052614055,94.659385
23,335553,223478.5214785215,94.938265
20,372334,247974.69197469196,95.187974
8,827051,550816.5168165169,95.871694
7,954122,635445.8874458874,95.991318
4,1424407,948656.0106560106,96.222546
1,1749068,1164880.4528804529,96.324677
