crf,filesize,bitrate,vmaf
63,53613,15487.067149717752,90.8271
62,65294,18861.33143964469,92.822393
61,73941,21359.1709495324,94.008425
60,81144,23439.88541578903,94.655279
59,88259,25495.179519275905,95.121661
58,95511,27590.04850571116,95.489829
57,100719,29094.471793266974,95.713335
56,106482,30759.21668692753,95.950909
55,113056,32658.23333293213,96.038673
53,125176,36159.31056894913,96.196082
51,135558,39158.33564026335,96.325755
48,151204,43677.96059362325,96.495065
46,165506,47809.34727922679,96.58396
41,204917,59193.91451921572,96.826505
40,216291,62479.49640720725,96.888035
38,236368,68279.09439957634,96.995623
36,251884,72761.16654429906,97.050524
6,920172,265808.0233019992,97.365603
