crf,filesize,bitrate,vmaf
63,34670,15683.93870280663,59.85338
60,55702,25198.348820990333,67.433763
59,61284,27723.521761257616,69.330061
58,66589,30123.386047914348,71.05285
56,79727,36066.72572710308,74.894276
55,85997,38903.13460124781,76.452153
53,97794,44239.83563606205,79.292777
51,110335,49913.10576216236,82.138894
50,117815,53296.891787457826,83.27082
49,125738,56881.08118296797,84.412011
48,134376,60788.72071324901,85.404593
47,144127,65199.85674702656,86.485011
45,163106,73785.53521949748,88.566064
44,174078,78749.02456034531,89.487093
43,184132,83297.23107081596,90.27801
41,209414,94734.24688519028,91.719372
40,224219,101431.7003750966,92.437054
39,238306,107804.34659679944,93.00256
38,254442,115103.91495297154,93.563867
37,271485,122813.7899836013,94.154234
36,291020,131650.99051891503,94.751776
34,332549,150437.78862646784,95.432163
32,374020,169198.34882099033,95.899009
25,569283,257530.99730458218,97.186249
24,605446,273890.33607901534,97.323014
20,732662,331440.03166644677,97.635694
18,811638,367167.0216575877,97.823322
16,913663,413320.86781143385,97.989466
14,1042584,471641.8675663959,98.172013
11,1315649,595170.4144911693,98.49169
10,1434574,648969.4456486909,98.572999
9,1579804,714668.2751211053,98.655353
7,1970707,891504.1185229864,98.805469
3,3718719,1682265.9604546395,98.992949
2,3846345,1740001.1309445275,98.993553
