crf,filesize,bitrate,vmaf
63,52769,12049.436278007706,82.016898
62,65588,14976.566290852006,85.881821
60,85907,19616.269444840877,89.029877
59,93836,21426.801769658912,90.195536
56,119930,27385.1862423291,92.024649
53,144093,32902.64021692593,92.963721
51,161567,36892.707292707295,93.516263
50,169983,38814.442700156986,93.780199
49,178801,40827.97202797203,94.025691
47,197622,45125.61723990295,94.512175
46,208590,47630.08420151278,94.694223
45,221924,50674.810903382335,94.904347
44,232829,53164.892250606536,95.073063
43,244165,55753.38946767518,95.211849
42,260376,59455.0592264878,95.390502
41,273986,62562.80861995147,95.529431
36,360706,82364.72099329243,96.059309
32,458902,104787.09861567005,96.338001
30,529165,120831.16883116883,96.450441
25,700616,159980.81918081918,96.685564
23,775337,177042.84287141432,96.75603
22,833764,190384.24432710148,96.799852
17,994601,227110.26116740404,96.890265
7,1879435,429155.98687027267,97.161669
1,3088030,705130.2982731553,97.176997
