crf,filesize,bitrate,vmaf
63,47428,14394.112216897029,85.881675
62,57826,17549.842562500795,88.636741
61,65379,19842.132550993312,90.027382
59,79357,24084.371324877655,91.839211
58,86536,26263.154566952035,92.333584
54,110618,33571.896457972405,93.784767
50,136020,41281.25039517445,94.68037
47,156555,47513.499159068786,95.168196
46,164195,49832.19312333237,95.335355
42,196873,59749.76921812365,95.901494
38,246101,74690.17058890477,96.244334
36,269143,81683.27874656988,96.386123
33,330279,100237.68636426862,96.551654
31,371785,112834.507264887,96.659811
28,450279,136656.9632898747,96.781169
25,540269,163968.3860443354,96.88811
23,604421,183438.1314887644,96.95887
17,719794,218453.1417949139,97.026512
8,1185940,359925.64397627686,97.146257
6,1551578,470894.57378064975,97.193856
4,1894766,575050.0638601903,97.223837
3,2203703,668810.58182324,97.247468
1,2551740,774437.7141845496,97.251933
