crf,filesize,bitrate,vmaf
63,50710,17124.284166537687,85.511404
62,65510,22122.103248863812,89.149451
61,77527,26180.129729425502,91.030179
59,100252,33854.145854145856,92.952896
56,125859,42501.38593800566,94.215143
51,169737,57318.56875518847,95.113437
47,206376,69691.21019825246,95.714235
46,214427,72409.95624094216,95.837946
44,242717,81963.21987871284,96.085848
43,248634,83961.33444020769,96.128095
41,284403,96040.18516694572,96.287496
30,544190,183767.7815142604,96.506029
13,870079,293817.3938737319,96.656537
9,1023853,345745.40952005744,96.675968
6,1382419,466829.7336466351,96.716341
4,1662964,561567.1089473906,96.737126
3,1938600,654646.7616890152,96.748809
1,2208396,745754.3020359922,96.759606
