crf,filesize,bitrate,vmaf
63,26374,19161.9289801108,66.354626
62,33599,24411.225138497866,70.836444
60,45498,33056.39814730724,76.058751
59,50697,36833.711742802654,77.952998
57,61212,44473.3448369812,80.606874
56,65802,47808.191808191805,81.534141
55,70859,51482.33584597221,82.512014
52,86476,62828.80755608029,85.11449
51,92280,67045.68159113615,85.84244
49,105073,76340.38688584142,87.271442
48,112189,81510.48951048951,87.995493
45,136115,98893.83343928799,89.846775
43,154993,112609.5722459359,90.797411
40,184853,134304.24121333213,92.273252
39,194024,140967.39624012352,92.595617
38,206630,150126.2373989647,93.001583
36,230491,167462.35582599218,93.570923
32,294162,213722.27772227774,94.499693
31,316585,230013.62274089546,94.800236
30,332006,241217.69139950955,94.955623
27,392279,285008.80937244574,95.481063
25,427997,310959.5858686768,95.682972
22,504368,366446.6442648261,96.007769
21,519032,377100.71746435383,96.061211
18,587424,426790.66388157295,96.254488
15,690533,501704.11406775046,96.467234
13,774098,562417.945690673,96.635054
8,1069969,777381.8908364363,96.940916
7,1130445,821320.4976841339,96.995855
4,1514505,1100357.8239941879,97.125712
1,1767423,1284114.431023522,97.200187
