crf,filesize,bitrate,vmaf
63,19027,4958.6066107805245,80.678128
62,22881,5962.99352821092,84.851365
60,28836,7514.919862745949,88.779479
58,33750,8795.552273813142,90.500752
57,36269,9452.02623463493,91.294244
56,38522,10039.178213091256,91.745044
53,46026,11994.787820874777,92.73981
48,59924,15616.731094991963,94.055768
45,69806,18192.068800764453,94.517407
44,74574,19434.65230421752,94.696554
43,78669,20501.84598010685,94.824776
41,87551,22816.57472961821,95.037555
38,106875,27852.58220040829,95.441311
34,142070,37024.71441601876,95.877571
30,184847,48172.78373800113,96.213982
28,205709,53609.60778352083,96.340861
20,318840,83092.55961429875,96.565682
17,375795,97935.54271815141,96.650359
13,481658,125524.38865482344,96.739065
9,675895,176144.2904921166,96.804348
7,957914,249640.96772792426,96.879536
1,1940423,505691.612735091,96.990995
