crf,filesize,bitrate,vmaf
63,42410,9503.02034414184,81.031725
62,54154,12134.557031753293,85.061825
61,63443,14215.989617858777,87.08568
60,71337,15984.837592314227,88.471376
59,78751,17646.129571363217,89.658836
57,92789,20791.69428702139,91.082453
56,99725,22345.878420644774,91.574832
52,126133,28263.250767923666,93.023346
47,165959,37187.26133679404,94.342664
46,175410,39304.99407134921,94.576183
45,185814,41636.27027178429,94.768401
43,204064,45725.63884713417,95.076368
42,218484,48956.800209136665,95.236077
40,241461,54105.37126424977,95.450456
38,269182,60316.95407396342,95.689134
37,282533,63308.5792711961,95.801637
36,303171,67933.03892369314,95.915921
35,318146,71288.56190538433,95.996202
32,381699,85529.19977219042,96.237214
30,427176,95719.45811198148,96.376031
25,569818,127681.96289691616,96.621441
23,629565,141069.7713501452,96.68383
19,734230,164522.5802235148,96.767475
15,865072,193841.00012137397,96.848841
8,1379882,309197.0459447095,97.079334
7,1560900,349758.6525623909,97.108339
6,1804600,404365.7277302138,97.138312
1,2962567,663837.1721736208,97.208773
