crf,filesize,bitrate,vmaf
63,25577,7388.370665479099,82.084728
62,32640,9428.643645511116,86.159638
61,39127,11302.528796504701,88.565293
60,44281,12791.353225088165,89.84798
59,49812,14389.080798719351,90.866481
58,54934,15868.661459022906,91.631951
56,64634,18670.67871887149,92.795553
55,68536,19797.840713503363,93.157262
53,77699,22444.73598690466,93.887626
51,87027,25139.29444049926,94.506465
48,101255,29249.304911955514,95.082667
45,119700,34577.47072204904,95.725592
42,141292,40814.703368920236,96.226216
37,186649,53916.878302420475,96.767482
36,198709,57400.62347291263,96.80653
9,739612,213650.06078259088,97.898561
6,1303640,376579.5650132999,98.237079
2,2234841,645573.510826523,98.245665
