crf,filesize,bitrate,vmaf
63,12792,15335.064935064935,76.492907
62,16433,19699.9000999001,80.862515
61,19784,23717.082917082917,83.812595
60,22491,26962.23776223776,85.574572
58,28030,33602.3976023976,87.485325
57,30701,36804.395604395606,88.202502
55,36070,43240.75924075924,89.628574
54,38358,45983.61638361638,89.972103
52,43331,51945.25474525475,90.662058
50,48616,58280.91908091909,91.349977
48,55149,66112.68731268731,92.042437
45,65101,78043.15684315684,92.753775
43,72937,87436.96303696303,93.309198
42,77148,92485.11488511489,93.543084
40,86467,103656.74325674327,94.042897
36,111098,133184.41558441558,94.704693
34,122718,147114.4855144855,95.002028
32,141558,169699.9000999001,95.334453
31,153890,184483.5164835165,95.549407
29,169607,203325.07492507494,95.661888
26,204726,245425.7742257742,95.830633
23,251281,301235.96403596405,96.043496
15,380564,456220.5794205794,96.539059
9,474452,568773.6263736264,96.896792
7,523459,627523.2767232767,97.044166
6,561405,673012.987012987,97.119347
4,755055,905160.8391608392,97.218519
2,908934,1089631.168831169,97.266753
