crf,filesize,bitrate,vmaf
63,37063,3656.8863235529902,91.912928
62,44428,4383.567050233717,93.455835
61,50699,5002.306335639669,94.310152
60,55612,5487.056153722821,94.754758
58,65176,6430.705097371763,95.415526
55,79020,7796.647796647796,95.836234
51,95854,9457.60412427079,96.107832
46,120305,11870.105203438538,96.427883
44,135592,13378.424045090713,96.55321
40,168830,16657.909991243327,96.649062
37,198780,19612.979612979612,96.733812
35,218938,21601.904268570936,96.76675
32,280438,27669.910336577002,96.834852
27,387781,38261.096927763596,96.901915
13,605623,59754.86242152909,97.013459
7,1216964,120073.90140723473,97.145762
6,1486531,146671.205337872,97.175079
5,2002380,197568.35756835758,97.225915
4,2164990,213612.56027922695,97.228688
1,2971314,293169.94116994116,97.23514
