crf,filesize,bitrate,vmaf
63,10968,23906.27554263918,59.255655
62,13769,30011.443102352194,64.989338
61,16770,36552.53837072018,68.992896
59,21226,46265.00771955317,73.47891
57,25390,55341.02261374988,76.752366
55,29234,63719.553174098626,79.332927
53,33134,72220.14349287076,81.860618
51,37320,81344.11043501952,83.854067
50,39735,86607.93751702842,84.963222
46,49370,107608.75488148215,88.067188
44,55075,120043.5927708655,89.373602
41,64801,141242.75724275724,91.100875
38,76776,167343.92879847428,92.512128
37,81179,176940.87730451368,92.953612
34,97761,213083.64362909817,93.876088
29,129048,281277.9947325402,95.064542
28,134981,294209.7902097902,95.226243
21,193899,422629.73390246124,96.099839
18,224831,490050.31332304067,96.307083
10,379544,827268.7312687313,96.698156
7,523536,1141119.2443919715,96.955254
4,805543,1755792.5710652985,97.152031
1,997144,2173413.4955953136,97.251252
