crf,filesize,bitrate,vmaf
63,42502,6449.550449550449,85.024053
62,53104,8058.372007739095,87.442436
61,63016,9562.488144766627,88.560595
60,70806,10744.597174976921,89.399798
58,86188,13078.769331933889,90.613222
56,103453,15698.681065769673,91.518045
55,110585,16780.94057840893,91.816404
54,119133,18078.07382490927,92.082913
51,146902,22291.935912189077,92.774913
50,157257,23863.275964541786,93.009725
49,166301,25235.675716688376,93.18659
46,205212,31140.302735239442,93.896599
45,220323,33433.351458667916,94.135429
43,252501,38316.26601246854,94.526273
41,291535,44239.55791044398,94.87276
40,313887,47631.40656811543,95.061618
38,361290,54824.66900188419,95.314203
37,382760,58082.67681685404,95.414607
35,441312,66967.76641080438,95.659912
34,473078,71788.16120588273,95.762624
33,505953,76776.8434097548,95.868305
30,631168,95777.8424107538,96.12256
27,750584,113898.86063303784,96.307677
24,902738,136987.77172194893,96.453814
21,1034385,156964.80734455417,96.559764
14,1376486,208877.603409249,96.747884
7,2263501,343479.4572516091,96.982052
6,2977928,451891.6020688173,97.143701
5,3477403,527685.4284955551,97.151234
