crf,filesize,bitrate,vmaf
63,34078,35524.12804586718,78.309645
62,41869,43645.74555878903,81.919316
61,48892,50966.772358076705,84.362628
60,54332,56637.6232463189,86.000911
59,59469,61992.61607957261,87.076834
57,69387,72331.49459236415,88.789593
55,79018,82371.19402336795,90.059916
53,88600,92359.81409894454,91.150844
51,97834,101985.66650740562,91.874971
48,113751,118578.11753463927,93.030794
42,157015,163678.06106936542,94.60391
41,165615,172643.00916474828,94.81425
38,194326,202572.38413760153,95.286455
37,207557,216364.85253876558,95.447541
35,234591,244546.06263301917,95.757163
32,276626,288364.8525387656,96.135012
30,311860,325094.0363983842,96.312389
27,370331,386046.30152456235,96.551555
25,427146,445272.29292446683,96.717517
24,454348,473628.63223732787,96.767819
22,491920,512795.0310559006,96.837278
20,536862,559644.1819050515,96.914022
17,628383,655048.951048951,97.022775
15,718531,749022.4558050644,97.083022
9,948347,988590.8873734961,97.233689
7,1078892,1124675.672153933,97.281225
5,1377362,1435811.492854971,97.367429
3,1677270,1748446.3362724232,97.413869
