crf,filesize,bitrate,vmaf
63,29366,5029.142286285144,91.62566
62,34564,5919.3378050520905,93.005897
61,38985,6676.466390752105,94.017109
60,42622,7299.329242186384,94.552183
59,45984,7875.096332239189,94.858448
57,52361,8967.204224347082,95.421011
56,55196,9452.718709861567,95.623387
50,72329,12386.870272584558,96.000101
49,76059,13025.660054231483,96.068165
45,90237,15453.746253746252,96.267587
43,99018,16957.556728985302,96.348959
39,123138,21088.283145426,96.572174
36,145770,24964.178678464395,96.650901
32,195865,33543.31382902811,96.75789
30,226272,38750.73497930641,96.808687
25,294745,50477.237048665615,96.901369
15,406992,69700.35678607108,97.035879
8,699949,119871.38575710004,97.107627
7,840910,144011.98801198803,97.12755
5,1358310,232620.52233480805,97.169664
3,1932847,331014.1858141858,97.210495
