crf,filesize,bitrate,vmaf
63,30347,8268.18635909545,91.865023
62,36535,9954.136772318592,93.386673
61,41855,11403.596403596404,94.240897
60,45808,12480.610298792117,94.788824
59,49193,13402.869857415311,95.192667
57,55907,15232.131504858777,95.617794
55,62331,16982.38125510853,95.892789
47,88118,24008.173644537284,96.319283
45,94883,25851.330487694122,96.378937
40,125550,34206.70238852057,96.586181
38,140892,38386.704204886024,96.6665
35,163293,44489.964580873675,96.704108
32,211183,57537.82581055308,96.777008
29,246781,67236.6724184906,96.827977
24,347639,94715.92044319319,96.898871
20,400990,109251.6574334756,96.932522
11,491576,133932.2495686132,96.969429
8,662744,180567.7958405231,97.034406
2,1598175,435430.47861229675,97.087693
