crf,filesize,bitrate,vmaf
63,47112,17929.499072356215,85.287537
62,58044,22089.91008991009,88.682807
61,66817,25428.666571523714,90.253103
60,74280,28268.873983159698,91.465707
58,88344,33621.23590695019,92.551021
56,100925,38409.209837781265,93.457507
54,112819,42935.730935730935,94.063179
53,119947,45648.44679130393,94.336782
51,132374,50377.81266352695,94.737025
50,139806,53206.22234907949,94.962409
48,152361,57984.30141287285,95.3035
45,177697,67626.46876932592,95.666993
41,213107,81102.51653108795,96.156786
38,246469,93799.15322772466,96.396513
36,269368,102513.86708529566,96.535909
32,331908,126314.82802911373,96.744132
30,370335,140939.06093906093,96.84108
26,434211,165248.4658198944,96.919599
23,507554,193160.7440178869,97.004914
21,563503,214453.35616764188,97.043206
14,860377,327435.23143523146,97.158731
13,883350,336178.10760667897,97.164645
11,930890,354270.4914133486,97.173981
8,1049670,399474.8109033824,97.190545
2,2149535,818052.4237667095,97.286143
