crf,filesize,bitrate,vmaf
63,34769,11741.160248202501,91.512584
62,42028,14192.455431892053,93.004605
61,49099,16580.26480561692,94.003994
60,54236,18314.980793854033,94.571652
59,59767,20182.746830634154,94.991686
58,64832,21893.14910441671,95.360461
57,69347,23417.821615004712,95.571855
55,78993,26675.18397095862,96.008839
51,98272,33185.51870664547,96.275798
49,108093,36501.97689634309,96.401146
45,132782,44839.21712090726,96.690486
41,159549,53878.1781598683,96.878567
36,207457,70056.25360554937,96.979233
8,669666,226139.83199898695,97.234993
7,799290,269912.6225886789,97.294765
4,955465,322651.4330739683,97.304036
3,1109665,374723.30486414995,97.310255
1,1284274,433687.1016307636,97.311122
