crf,filesize,bitrate,vmaf
63,20569,11741.972313400885,90.802252
62,24684,14091.051805337518,93.315947
60,30975,17682.317682317684,94.491419
58,35735,20399.6003996004,95.338913
55,42410,24210.075638647068,95.857028
53,46827,26731.554160125586,96.069467
52,48636,27764.235764235764,96.143781
48,57493,32820.32253460825,96.325842
45,65549,37419.15227629513,96.478473
43,71083,40578.278863993146,96.554786
37,95501,54517.48251748252,96.741415
36,102286,58390.75210503782,96.781819
34,114884,65582.41758241758,96.849125
32,126280,72087.91208791209,96.874523
30,154824,88382.47466818895,96.925899
27,180818,103221.35007849293,96.969085
23,232174,132538.3188240331,97.031604
21,265542,151586.69901527045,97.070523
18,311827,178008.84829456257,97.107964
5,487446,278262.309119452,97.138023
3,688276,392907.6637648066,97.152633
