crf,filesize,bitrate,vmaf
63,15857,34562.528380710195,65.784885
62,19941,43464.172191444915,70.768426
61,23374,50946.87131050768,74.207525
59,29533,64371.26509853783,78.44397
56,36835,80286.98574153119,82.320268
52,46427,101194.07864862411,85.465647
49,53644,116924.5300154391,87.47498
47,60331,131499.7729543184,88.881298
46,62982,137277.99473254022,89.380474
44,69997,152568.15911361363,90.552855
43,73970,161227.86304604486,91.124015
41,83242,181437.4716192898,92.083643
37,102652,223744.25574425573,93.25806
34,119008,259394.4237580601,94.121578
31,140645,306555.2629188993,94.664604
27,177763,387459.0863681773,95.387872
22,236020,514438.2889837435,95.946022
21,247677,539846.3354826991,96.044376
18,290659,633531.5593497412,96.222337
10,505970,1102831.7137408047,96.798517
9,555643,1211100.899100899,96.886188
7,680154,1482489.8737626008,97.024506
5,783963,1708755.9713014257,97.112373
4,968836,2111712.2877122876,97.25606
1,1173713,2558270.0935428212,97.323122
