crf,filesize,bitrate,vmaf
63,27900,14865.134865134865,87.138878
62,33858,18039.56043956044,89.735573
60,43231,23033.49983349983,91.823833
59,47416,25263.27006327006,92.513366
58,51136,27245.28804528805,93.118372
57,54118,28834.099234099238,93.527898
55,61418,32723.543123543124,94.218746
53,67665,36051.94805194805,94.74204
52,70697,37667.39926739926,94.925783
48,84854,45210.25641025641,95.407006
47,90358,48142.79054279054,95.578757
45,97532,51965.10156510156,95.798979
44,103057,54908.82450882451,95.88149
38,140097,74643.75624375624,96.380388
35,166840,88892.44089244089,96.571936
32,200842,107008.7246087246,96.695187
29,244100,130056.61005661006,96.81074
24,334214,178069.39726939728,96.93479
21,411178,219075.85747585745,97.006469
17,478724,255064.40226440225,97.067454
6,853129,454547.5857475858,97.193352
2,1481346,789261.9380619382,97.252122
