crf,filesize,bitrate,vmaf
63,179100,15502.187343342579,75.738927
62,226246,19582.9585576878,79.991835
61,270414,23405.965875279955,82.881028
60,307030,26575.301954363327,84.690133
59,342869,29677.383987853307,86.245255
58,374641,32427.442593507574,87.387629
57,408372,35347.06448785871,88.377864
56,439138,38010.04771401884,89.16608
55,473282,40965.41725422592,89.859506
53,538506,46610.94861816883,90.927128
52,575148,49782.53515437631,91.437484
51,612232,52992.37946169354,91.933896
50,652431,56471.845843687,92.323057
49,693750,60048.25499410337,92.696166
47,788066,68211.87476783145,93.439063
46,832009,72015.40697569578,93.775748
45,894558,77429.40092398576,94.107542
43,1002785,86797.10181515236,94.64494
42,1077595,93272.35940954353,94.952739
40,1222206,105789.31537776302,95.419986
39,1292672,111888.57352034247,95.576459
38,1381262,119556.5733905084,95.768993
36,1555872,134670.124099727,96.08861
35,1650942,142899.00713005406,96.213118
34,1793876,155270.80861376892,96.365668
32,2006114,173641.29011782442,96.551817
30,2258968,195527.33187390227,96.730233
29,2384110,206359.12823638454,96.790652
27,2655807,229876.14551513467,96.919146
24,3166586,274087.1547225338,97.049567
23,3327054,287976.6298683266,97.080903
20,3785430,327651.84274209547,97.169568
19,3941319,341144.9777659164,97.191762
17,4267718,369396.78372169344,97.238176
14,4940972,427670.98605365754,97.293479
12,5467082,473208.98595988844,97.333257
11,5901897,510844.85189900355,97.35904
7,8694734,752581.772018595,97.499387
4,12091352,1046579.5864785034,97.55983
1,14129384,1222983.5723842944,97.593593
