crf,filesize,bitrate,vmaf
63,16883,12266.279175370086,67.434384
62,21067,15306.148397057488,72.905362
60,27656,20093.361184270274,78.774116
58,32912,23912.08791208791,81.945543
57,35677,25920.988102806285,83.29742
54,43260,31430.38779402416,86.094748
53,45685,33192.262283171374,86.774086
51,51185,37188.26627917537,87.847008
48,59266,43059.485968576875,89.246251
43,78587,57097.08473344837,91.433046
42,83543,60697.847606938514,91.894373
40,94065,68342.5665243847,92.765107
37,113163,82218.14549087275,93.691212
36,120651,87658.52329488692,93.897004
33,141790,103016.98301698302,94.420561
32,152280,110638.45245663429,94.597805
26,218053,158425.57442557442,95.395675
24,247444,179779.49323403867,95.5889
20,299505,217604.21396785032,95.86413
12,464649,337588.95649804745,96.233131
10,545571,396382.5265643447,96.341215
9,591968,430092.08972845343,96.390879
5,1038234,754324.9477794933,96.655199
1,1270938,923395.1503042412,96.733351
