crf,filesize,bitrate,vmaf
63,8159,32603.396603396603,78.403176
62,10130,40479.52047952048,83.795046
61,11747,46941.05894105894,86.984744
60,12852,51356.643356643355,88.86435
58,15524,62033.96603396603,91.420523
56,17423,69622.37762237762,92.803053
54,19227,76831.16883116883,93.810234
50,22815,91168.83116883117,94.770729
47,25648,102489.51048951049,95.323041
44,28972,115772.22777222778,95.801152
40,34273,136955.04495504496,96.212416
39,35430,141578.42157842158,96.25411
33,46106,184239.76023976025,96.490854
31,50660,202437.56243756245,96.574276
23,78001,311692.3076923077,96.852769
19,96904,387228.77122877125,96.915825
13,157353,628783.2167832168,97.023136
6,281878,1126385.6143856144,97.144952
2,323195,1291488.5114885115,97.182288
1,425504,1700315.6843156843,97.246553
