crf,filesize,bitrate,vmaf
63,22226,15225.460254031683,85.438669
62,26907,18432.082203510778,88.82119
61,31019,21248.922506065363,90.324575
59,36803,25211.13172541744,91.724493
57,42570,29161.695447409733,92.759848
56,45179,30948.936777508203,93.177849
55,47865,32788.92536035393,93.603857
54,50293,34452.17639503354,93.908563
52,55016,37687.56957328386,94.411117
51,57625,39474.81090338233,94.626145
50,59782,40952.41900956187,94.728465
49,62954,43125.3318110461,94.874497
45,76559,52445.154845154844,95.380874
41,93346,63944.7409733124,95.874207
40,99656,68267.27558156129,95.951358
36,124391,85211.47424004567,96.246025
33,149338,102300.8991008991,96.510081
30,180346,123542.28628514342,96.621076
28,204152,139850.0927643785,96.681902
26,238477,163363.7219922934,96.751553
19,370705,253943.7705151991,96.908754
15,480049,328847.6095333238,96.984106
9,669119,458366.0910518054,97.04807
6,843052,577515.2847152847,97.090573
4,1065398,729828.7997716569,97.11881
2,1284412,879859.7973455117,97.12886
