crf,filesize,bitrate,vmaf
63,29334,26048.618048618046,65.746845
57,52097,46262.18226218226,80.501954
55,58973,52368.07636807637,83.536882
52,69432,61655.67765567766,88.011641
51,73651,65402.153402153395,89.329795
49,82177,72973.24897324898,91.682469
44,107858,95777.99977799978,97.001281
43,114324,101519.81351981353,97.674874
42,121156,107586.63558663559,98.284234
41,128951,114508.6025086025,98.833788
40,137150,121789.32178932178,99.229452
39,145865,129528.24952824954,99.426221
38,154820,137480.29748029745,99.609848
37,165128,146633.81063381064,99.65248
35,187683,166662.67066267066,99.675629
20,434832,386131.2021312021,99.78678
19,469597,417002.553002553,99.800676
17,514461,456841.8248418248,99.812478
12,713215,633335.5533355533,99.854774
11,754697,670171.6061716062,99.862515
10,846587,751770.0077700078,99.870371
9,923676,820225.1082251081,99.875029
8,1051300,933555.3335553335,99.878711
6,1370437,1216949.272949273,99.884456
1,2425786,2154100.1221001223,99.886652
