crf,filesize,bitrate,vmaf
63,18059,48109.22410922411,81.245559
62,23080,61485.181485181485,86.595787
61,27397,72985.68098568099,89.128318
60,30419,81036.29703629704,90.748574
59,33169,88362.30436230436,91.808081
58,35997,95896.1038961039,92.809773
57,38682,103048.95104895104,93.376862
54,46415,123649.68364968366,94.390025
52,50918,135645.68764568766,94.927827
51,53426,142327.00632700633,95.222097
50,55392,147564.43556443555,95.365483
47,63352,168769.89676989676,95.847911
44,71621,190798.53479853482,96.134754
43,74450,198334.99833499835,96.192584
39,88053,234573.42657342658,96.39548
35,106986,285010.989010989,96.63825
29,145014,386317.6823176823,96.882637
25,170490,454185.8141858142,97.000009
16,242413,645788.8777888777,97.131534
14,272444,725791.5417915419,97.165681
11,337506,899116.8831168831,97.214957
8,383916,1022753.2467532468,97.236553
1,541438,1442392.2743922744,97.272896
