crf,filesize,bitrate,vmaf
63,39244,10815.115918564194,91.727669
62,46752,12884.219229046816,93.128657
61,53953,14868.717489407143,94.136434
60,59322,16348.341313858555,94.65283
59,64025,17644.424540976266,95.09623
57,72848,20075.924075924075,95.673976
55,81558,22476.282338351306,95.945717
49,106860,29449.17151813704,96.295817
46,121856,33581.86640945262,96.45702
40,163425,45037.72089978987,96.670931
38,180001,49605.84243342865,96.754744
36,194398,53573.46102173688,96.804154
30,282063,77732.75000861207,96.938069
23,392918,108282.88952426883,96.983005
7,731325,201543.28430190502,97.112929
5,1107209,305131.8336835578,97.132506
1,1636132,450895.86275793175,97.157879
