crf,filesize,bitrate,vmaf
63,49465,19766.233766233767,88.98542
62,63837,25509.290709290708,91.625894
61,75475,30159.84015984016,93.036683
60,84438,33741.45854145854,93.783509
58,103442,41335.46453546453,94.609752
57,111650,44615.38461538462,94.922549
55,127298,50868.331668331666,95.494031
47,191738,76618.58141858142,96.196909
46,200313,80045.15484515484,96.274783
43,231537,92522.27772227772,96.454969
41,257506,102899.5004995005,96.559478
38,307146,122735.66433566435,96.684513
36,331094,132305.2947052947,96.718064
30,463323,185144.05594405593,96.796259
27,512764,204900.69930069934,96.809736
7,818518,327080.11988011986,96.891184
6,1147214,458427.17282717285,96.953577
3,1434667,573293.5064935065,96.983714
1,1777619,710337.2627372628,96.987933
