crf,filesize,bitrate,vmaf
63,33811,10133.166833166833,71.344097
62,42290,12674.325674325675,75.844187
61,50273,15066.833166833167,79.796869
60,56275,16865.634365634367,81.78498
59,62952,18866.733266733267,83.644234
57,75358,22584.815184815187,86.678975
56,80753,24201.698301698303,87.657207
53,98434,29500.6993006993,89.728358
52,103803,31109.790209790208,90.311159
49,124019,37168.531468531466,92.046912
46,145105,43488.01198801199,93.44856
45,153687,46060.03996003996,93.72644
42,185835,55694.805194805194,94.644621
40,210101,62967.33266733266,95.052495
38,237087,71055.04495504496,95.485754
37,249035,74635.86413586413,95.663991
34,300594,90088.11188811189,96.244857
33,314903,94376.52347652348,96.349525
30,382492,114632.96703296702,96.606116
25,502183,150504.3956043956,96.892131
24,533849,159994.7052947053,96.962746
10,1176476,352590.2097902098,97.299522
7,1577037,472638.4615384616,97.367409
4,2479100,742987.012987013,97.445648
2,3168410,949573.4265734266,97.496112
