crf,filesize,bitrate,vmaf
63,96516,10194.140661101013,63.609216
62,118408,12506.401087898887,69.284029
61,137724,14546.581172131833,73.004235
60,153634,16227.015275473426,75.470982
59,170224,17979.271829492092,77.748684
57,200615,21189.207268502425,80.761693
56,215312,22741.522794386234,81.994232
55,229340,24223.17770335391,83.075268
54,243509,25719.725208711996,84.079529
53,258560,27309.430657448283,84.89582
51,291270,30764.301777517638,86.516795
49,326692,34505.61773028734,87.818883
48,346299,36576.533598560025,88.433819
47,368226,38892.49076914275,89.010515
46,389823,41173.59292689689,89.561699
45,412504,43569.18852073037,90.099729
44,439789,46451.064354148046,90.602942
43,466662,49289.424232155514,91.049413
41,531625,56150.89756058919,91.984636
40,563992,59569.54059156702,92.376656
39,599669,63337.78996334063,92.745658
38,641820,67789.83131406039,93.098444
37,687641,72629.50265593437,93.465592
36,729893,77092.21175300471,93.770233
35,781342,82526.31949548249,94.079506
34,842405,88975.86994503294,94.335022
31,1044315,110301.85673357481,94.988446
30,1125783,118906.60880969252,95.166406
27,1360214,143667.50430186556,95.563543
26,1442010,152306.90014830983,95.675292
25,1541159,162779.14156328252,95.809385
23,1744244,184229.23332174434,95.954171
20,2024414,213821.1392132097,96.116702
19,2160508,228195.55774621855,96.194582
18,2236293,236200.06425292767,96.237551
17,2392981,252749.64682894197,96.313029
14,2926088,309057.0750835068,96.516497
12,3418653,361082.40658020397,96.664358
8,5090502,537665.1894361145,96.94798
7,5764649,608869.4389311129,97.025403
1,10700725,1130223.9610609654,97.249132
