crf,filesize,bitrate,vmaf
63,25536,13026.632941526559,68.80596
62,32236,16444.491678534232,72.063328
61,38927,19857.759262014577,74.849265
60,44197,22546.134716347482,76.996558
58,54682,27894.828575679636,80.305473
57,59735,30472.506217187067,81.742927
55,70152,35786.51136097945,84.27466
52,85652,43693.497991370336,86.862946
51,91495,46674.17688694284,87.642208
49,103518,52807.447871277654,88.867964
46,125224,63880.28992284312,90.624682
45,133071,67883.2656704997,91.222913
43,150542,76795.7149233745,92.109171
42,159570,81401.15203944992,92.531122
41,169580,86507.53501817331,92.915609
40,180059,91853.16810848725,93.257255
38,202564,103333.60256764511,93.839952
36,229948,117302.95236678215,94.329018
35,244083,124513.61404552893,94.548856
34,258610,131924.24596679915,94.736769
33,274178,139865.92131272983,94.937444
31,311333,158819.73345803135,95.270239
29,352008,179569.1967606861,95.622244
25,449621,229364.3377898697,96.058635
23,502259,256216.46438667717,96.208113
21,550097,280619.9757689119,96.30386
19,606027,309151.4443003804,96.35732
14,803968,410126.7243394903,96.499336
12,916000,467277.40344761615,96.576704
10,1032358,526634.8970178758,96.654061
8,1226805,625827.7892320446,96.720919
7,1361357,694466.5547218738,96.755822
5,1843038,940185.6016324101,96.879385
1,2904931,1481887.134142453,96.999445
