crf,filesize,bitrate,vmaf
63,17860,30586.556300842018,67.965891
62,21982,37645.782788639925,72.951061
61,25360,43430.85485942628,76.11315
58,33432,57254.745254745256,80.457096
57,35796,61303.26816041101,81.630694
54,42838,73363.20822035107,84.023487
50,52662,90187.52675895533,86.652196
45,67586,115745.96831739688,89.348796
42,78700,134779.50620807766,90.749981
41,82845,141878.1218781219,91.216823
38,97830,167541.03039817326,92.288945
35,117684,201542.45754245753,93.211617
33,130488,223470.24404167262,93.72158
30,157330,269439.1322962752,94.386702
27,189052,323765.3774796632,94.813289
26,198955,340724.9892964179,94.93295
23,243993,417855.85842728696,95.445382
19,294488,504332.239189382,95.768714
18,302373,517835.87840730697,95.803368
12,456578,781923.2196375055,96.279853
11,512428,877570.4295704296,96.424982
10,541796,927865.2775795632,96.49104
9,602220,1031345.7970600827,96.567819
7,784525,1343556.4435564436,96.760233
4,1170462,2004501.7839303552,96.970354
1,1572579,2693156.5577279865,97.122462
