crf,filesize,bitrate,vmaf
63,26343,13158.341658341658,80.997909
62,32935,16451.04895104895,86.650807
61,38762,19361.63836163836,90.520372
60,44173,22064.435564435564,92.85018
59,48842,24396.603396603397,94.813935
58,53546,26746.253746253748,96.225799
57,57922,28932.067932067934,97.063558
56,62401,31169.33066933067,97.853796
55,67055,33494.005994005995,98.559319
54,70487,35208.291708291705,98.927084
53,75274,37599.4005994006,99.149304
50,89092,44501.4985014985,99.537284
49,93955,46930.569430569434,99.630255
48,98381,49141.35864135864,99.714129
44,118638,59259.74025974026,99.812037
41,136478,68170.82917082917,99.844596
38,155515,77679.82017982018,99.875909
34,188039,93925.57442557442,99.884258
13,493073,246290.2097902098,99.916655
11,582336,290877.1228771229,99.924622
10,635470,317417.5824175824,99.928209
9,723082,361179.8201798202,99.931663
8,889899,444504.995004995,99.934405
7,1047002,522978.021978022,99.935892
5,1716720,857502.4975024975,99.938574
4,2192306,1095057.942057942,99.939565
3,2656776,1327060.939060939,99.940136
