crf,filesize,bitrate,vmaf
63,34441,12902.472527472528,84.063545
61,47939,17959.165834165833,87.949119
59,57848,21671.328671328672,90.14099
58,62211,23305.81918081918,90.945529
57,66844,25041.45854145854,91.738718
55,76272,28573.426573426572,92.798535
52,88953,33324.05094905095,93.711434
50,98141,36766.10889110889,94.321252
49,103810,38889.86013986014,94.617951
48,108668,40709.79020979021,94.779853
46,120285,45061.81318681319,95.163033
45,129497,48512.86213786214,95.3479
41,160527,60137.48751248751,95.927506
39,177391,66455.16983016983,96.160512
38,192061,71950.92407592408,96.324813
35,233584,87506.49350649351,96.493788
33,264057,98922.45254745254,96.611131
32,281971,105633.49150849151,96.678283
30,324801,121678.6963036963,96.805126
27,382152,143163.83616383615,96.91121
24,470588,176294.2057942058,97.033222
23,518051,194075.04995004996,97.072833
19,561503,210353.27172827173,97.105597
17,592182,221846.4035964036,97.12366
12,694345,260119.25574425573,97.177217
11,719812,269659.8401598402,97.182363
8,964651,361382.74225774227,97.224404
5,1331743,498904.72027972026,97.265175
2,1981583,742351.2737262737,97.284469
