crf,filesize,bitrate,vmaf
63,15544,46585.41458541458,55.393597
60,25208,75548.45154845154,65.6412
58,30609,91735.26473526473,70.867015
55,37682,112933.06693306693,76.124009
54,39780,119220.77922077922,77.424502
50,49552,148507.4925074925,82.764368
47,58001,173829.17082917082,85.883463
45,64993,194784.21578421578,87.600283
43,71490,214255.74425574427,89.065477
42,75166,225272.72727272726,89.86528
41,78644,235696.3036963037,90.419892
40,82629,247639.36063936065,91.03842
39,87165,261233.76623376625,91.687244
38,91547,274366.6333666334,92.297116
34,112717,337813.1868131868,93.73739
33,118213,354284.7152847153,94.049498
29,145581,436306.6933066933,94.911742
27,160031,479613.3866133866,95.339997
23,201098,602691.3086913087,95.980056
18,249701,748354.6453546453,96.358351
17,263024,788283.7162837163,96.408347
11,394717,1182968.031968032,96.724012
9,475488,1425038.961038961,96.852264
8,575672,1725290.7092907093,96.990522
5,792845,2376158.8411588413,97.138249
1,1294403,3879329.6703296704,97.274964
