crf,filesize,bitrate,vmaf
63,66286,7290.2510333702985,69.421087
62,84985,9346.799989001824,73.771038
61,101196,11129.714322374874,76.666026
60,116656,12830.032352968132,78.996979
59,130945,14401.561741011283,80.834503
58,142824,15708.035084181874,82.254154
56,170742,18778.505897771953,84.506865
55,183916,20227.405621901034,85.304695
54,198951,21880.981403917183,86.123699
52,227255,24993.905177391414,87.583654
51,244112,26847.867728601672,88.278779
48,294687,32410.195309277882,90.068122
46,333049,36629.315638489956,90.963809
44,375219,41267.24651495294,91.882883
42,428244,47099.02941095602,92.67411
40,485750,53423.64057960389,93.29642
39,511927,56302.63314666984,93.57608
37,584903,64328.66216352455,94.139116
33,761245,83723.06592490079,94.932466
32,805249,88562.70335169417,95.113732
31,872050,95909.5949921638,95.28846
30,926650,101914.59916230559,95.404803
28,1036227,113966.07062662108,95.637107
26,1156609,127205.8950224088,95.843224
25,1245810,137016.37811729556,95.930915
16,1940082,213373.63553877317,96.419517
15,2028669,223116.5898321862,96.475877
12,2373604,261053.14868617622,96.614521
10,2762369,303810.2081404833,96.767241
8,3374769,371163.03879606636,96.905717
7,3702158,407169.8576652705,96.956057
6,4417363,485829.3632972532,97.032507
4,5645221,620871.3488346515,97.13745
1,6811243,749112.5021767223,97.177807
