crf,filesize,bitrate,vmaf
63,117293,8222.864854443802,85.308485
62,145372,10191.352507141979,88.28797
61,169382,11874.581558792086,90.070789
60,188390,13207.143733459523,91.045098
59,206687,14489.861016176807,91.876342
58,222644,15608.531819058135,92.440406
57,240445,16856.476856476856,92.939738
56,257535,18054.577001945425,93.351917
53,305494,21416.758679916573,93.964983
51,339382,23792.488213540844,94.376024
50,357742,25079.622132253713,94.563513
48,395997,27761.5016562385,94.9121
46,437956,30703.051334630283,95.20698
45,466206,32683.526999316473,95.380115
42,550491,38592.35501340765,95.750548
37,724583,50797.132691869534,96.139106
36,761201,53364.24978530241,96.200178
35,808043,56648.12380601854,96.259346
32,971720,68122.75443854391,96.421699
30,1103126,77335.01586133165,96.505714
26,1341342,94035.22792996478,96.626111
23,1625723,113971.8527086948,96.739489
17,2007798,140757.34791524266,96.833331
11,2623014,183887.27062411272,96.916536
10,2831276,198487.54754017913,96.94091
8,3514276,246369.49015896383,97.012195
6,5089495,356800.74311653257,97.121537
4,6532783,457982.9293513504,97.151002
3,7690338,539133.7083968662,97.173704
1,8081578,566561.7189827715,97.175241
