crf,filesize,bitrate,vmaf
63,104147,13073.46057084277,76.939703
62,132083,16580.236517409292,81.064185
61,155470,19515.981400798155,83.339212
60,175723,22058.318644706083,85.117943
59,196236,24633.293408162517,86.281624
57,233697,29335.73233049673,88.310434
56,253185,31782.03994957922,89.067306
53,306011,38413.23074830929,90.633114
51,348306,43722.47647640318,91.495198
50,370683,46531.4371492382,91.879608
48,414688,52055.33733282424,92.494794
46,465889,58482.543634376096,93.193102
44,524800,65877.57791946272,93.754924
43,554979,69665.91523659587,93.984704
42,594499,74626.81820797005,94.283554
41,629149,78976.39533241627,94.528934
40,663310,83264.58881432704,94.752201
38,745364,93564.73892599547,95.088574
35,890622,111798.81898206507,95.554561
33,1016278,127572.28112201934,95.823194
30,1219840,153125.19940792193,96.102579
29,1283949,161172.73302613618,96.170129
25,1602953,201216.9610494218,96.400348
23,1786556,224264.4475942905,96.515068
22,1894088,237762.8235638707,96.570718
19,2144000,269134.0073539026,96.662694
15,2568123,322373.71005957393,96.787574
14,2684950,337038.87735301343,96.810411
12,2913444,365721.48270577594,96.853802
8,3996901,501726.67123452463,97.035533
7,4415626,554288.7688228003,97.061212
5,5949181,746794.2737890382,97.129613
4,6442443,808712.9205872661,97.145595
1,7771761,975580.7752456968,97.185864
