crf,filesize,bitrate,vmaf
63,29751,5445.119765730453,83.956729
62,35071,6418.802571474327,88.674453
61,40199,7357.344945131204,90.774369
60,44452,8135.742120474944,92.409523
59,48447,8866.919340201783,93.535824
58,52297,9571.558212779588,94.376892
57,56120,10271.255462095156,95.116039
55,63698,11658.204391028818,96.233281
54,66981,12259.069175099708,96.660993
51,77661,14213.755709938916,98.023202
48,90400,16545.286774294407,98.6308
45,104448,19116.395055326353,99.218946
42,120526,22059.040196444777,99.482586
41,127308,23300.30275068443,99.55827
38,148522,27182.954450130022,99.731933
34,183009,33494.87154067306,99.85394
32,204882,37498.135452333925,99.88814
29,248200,45426.329395795045,99.920335
27,282863,51770.458549084506,99.929197
20,440661,80651.13512441757,99.959852
19,469528,85934.4624840808,99.961827
18,505446,92508.28560752225,99.964169
14,689028,126108.02937520495,99.972441
13,738159,135100.13650471665,99.973111
12,813869,148956.81417818822,99.973789
8,1543184,282438.29452989757,99.975291
