crf,filesize,bitrate,vmaf
63,31067,10491.030096663899,76.972884
62,38483,12995.342685483532,81.50753
60,51425,17365.732858690604,86.044423
59,57271,19339.871396209423,87.504896
57,67111,22662.745704999226,89.293109
56,72858,24603.452885143026,90.250788
54,83832,28309.268196592144,91.396234
52,92458,31222.186264439784,92.257339
50,101537,34288.07811906404,93.066044
49,107964,36458.41482461201,93.534481
48,113390,38290.723361145894,93.82289
46,124914,42182.26843578956,94.385414
42,153490,51832.11155042141,95.398908
39,178777,60371.29068114984,96.141237
37,201464,68032.47456768584,96.529228
36,211292,71351.29659073321,96.68933
35,225250,76064.7802901324,96.87767
32,265045,89503.17288345458,97.355839
31,284042,95918.2789041944,97.570137
30,303419,102461.70730677772,97.693236
28,333412,112590.05782949446,97.876509
25,401964,135739.4155140634,98.258685
24,430626,145418.3000098493,98.380144
22,473857,160016.99708741962,98.516478
19,553895,187045.06760844792,98.733713
17,623869,210674.6211534944,98.854279
14,748398,252726.87875504774,98.98303
10,1098560,370973.2521000127,99.21492
8,1438307,485702.5791110298,99.314952
7,1644675,555391.087785454,99.372887
6,2187894,738830.9718450563,99.468152
4,2961461,1000057.1822543654,99.543223
3,3475843,1173759.085984438,99.577698
1,3790548,1280031.968031968,99.590312
