crf,filesize,bitrate,vmaf
63,79772,11452.78673422386,71.263865
62,102004,14644.612872157782,74.593816
61,121618,17460.57535279092,76.941657
60,138334,19860.47485448683,78.856493
59,153835,22085.93801408173,80.276122
57,187117,26864.201666596877,83.035454
55,218635,31389.20959280241,84.925657
54,235125,33756.662499177466,85.715907
53,251849,36157.710552920136,86.417432
50,306578,44015.09867378131,88.317603
49,328326,47137.43741288652,88.862816
48,352195,50564.286013387806,89.42875
47,376230,54014.96706885928,89.988477
46,398488,57210.52600094516,90.503036
45,429095,61604.74256282639,91.068926
43,484898,69616.32379596452,91.833373
42,522212,74973.4576800445,92.272972
41,555551,79759.90476589279,92.659203
40,593966,85275.10812540753,93.002626
39,632297,90778.25168843132,93.320842
38,673591,96706.79021577226,93.622816
37,721573,103595.51825420088,93.933948
35,815989,117150.72951001096,94.387237
33,929590,133460.31214294687,94.831368
32,995447,142915.33616084515,94.999201
30,1133805,162779.25667147225,95.351559
29,1195609,171652.39550868294,95.471801
28,1273247,182798.80598443473,95.613361
27,1351595,194047.15045433608,95.754337
26,1421434,204073.86625350695,95.839913
24,1600766,229820.38320960477,96.034369
22,1770033,254121.8781218781,96.193064
18,2078770,298446.9422792776,96.456397
16,2261932,324743.32852775964,96.568552
14,2499081,358790.5746947663,96.680713
13,2667907,383028.7556754623,96.753487
11,2955983,424387.54060310946,96.862813
10,3111271,446682.0843826832,96.902919
9,3347853,480647.92692337604,96.957176
7,3961808,568792.8359066084,97.086926
6,4674261,671079.0048275079,97.200941
4,5669719,813995.9202474173,97.272841
1,6810869,977829.691266817,97.342142
