crf,filesize,bitrate,vmaf
63,23329,32902.156666862546,60.664321
61,34469,48613.5041429159,69.831827
60,39292,55415.64318034906,72.310915
59,43333,61114.88511488512,74.304696
57,51539,72688.25292354703,77.713196
54,63028,88891.81406828464,81.282304
52,70946,100058.9998237057,83.247848
50,80387,113374.15525650821,85.086856
48,89775,126614.56190867956,86.76509
46,100720,142050.8902861844,88.513251
45,106580,150315.566786155,89.19148
42,127877,180351.8834107069,90.996011
41,134781,190088.96985367572,91.447155
38,160172,225899.27719339484,92.824034
36,178578,251858.25938767113,93.507427
35,190145,268171.8281718282,93.863817
31,241347,340384.7916789093,94.819321
30,257294,362875.7125227713,95.04043
27,301079,424628.0778045484,95.547407
26,316085,445791.8552036199,95.661977
24,366841,517375.8006699183,95.874737
17,526279,742239.8777692895,96.286325
15,579904,817870.1298701299,96.418866
13,666175,939542.8101310454,96.606629
11,773142,1090404.184051243,96.791375
9,896937,1264999.000999001,96.962196
7,1046527,1475973.9084444966,97.099272
4,1445253,2038318.8576129752,97.246741
3,1563889,2205637.656461186,97.290028
1,1628666,2296996.180290298,97.294242
